chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,endosperm1,endosperm2,endosperm3,imbibed_seed1,imbibed_seed2,imbibed_seed3,shoot1,shoot2,shoot3,leaf_20days1,leaf_20days2,leaf_20days3,leaf_60days1,leaf_60days2,leaf_60days3,stem_60days1,stem_60days2,stem_60days3,root_5days1,root_5days2,root_5days3,root_60days1,root_60days2,root_60days3,husk1,husk2,husk3,anther1,anther2,anther3,mature_pollen1,mature_pollen2,mature_pollen3,pistil1,pistil2,pistil3,embryo1,embryo2,embryo3
Chr7+27633442,LOC_Os07g46330,0,0,2,0,0,0,0,0,0,4,4,4,61,43,51,15,35,34,18,16,12,0,0,0,0,0,0,4,4,2,1,2,2,13,20,15,3,0,1,1,1,0
Chr7+27633283,LOC_Os07g46330,1,4,4,12,4,1,0,0,0,436,472,467,3269,3273,3245,1634,1810,1761,590,624,625,8,9,8,5,4,5,180,163,136,104,86,61,267,97,97,17,15,21,1,1,1
Chr7+27855125,LOC_Os07g46620,27,23,23,19,49,24,25,37,24,18,15,22,7,20,5,17,22,15,14,18,22,27,32,30,7,16,16,8,27,14,17,19,14,34,37,15,35,40,42,56,59,40
Chr7+27855246,LOC_Os07g46620,1,1,1,0,1,2,9,10,10,4,3,1,3,3,5,3,4,2,5,5,5,16,10,15,5,5,5,7,2,12,1,0,1,0,0,0,2,3,1,6,4,3
Chr7+27868408,LOC_Os07g46630,0,3,1,0,0,0,0,2,2,0,2,3,0,0,1,1,1,1,4,5,3,4,2,3,3,3,3,1,5,1,3,4,2,0,0,0,4,4,4,1,1,0
Chr7+27868280,LOC_Os07g46630,0,2,4,2,5,1,0,1,1,10,10,12,11,6,11,2,5,2,10,12,16,26,19,22,6,4,6,2,2,0,3,3,4,1,18,1,5,6,6,0,0,0
Chr7+28435302,LOC_Os07g47530,319,147,345,243,261,237,121,154,125,83,96,95,224,177,213,132,124,129,136,116,99,100,99,116,231,208,194,85,92,92,109,118,112,43,87,220,100,115,82,160,173,176
Chr7+28424743,LOC_Os07g47530,5,5,19,3,3,2,7,5,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr7+28424790,LOC_Os07g47530,0,1,2,1,4,1,8,0,4,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,11,12,13,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3
Chr7+28424656,LOC_Os07g47530,0,7,6,0,0,0,7,4,11,0,1,4,0,0,0,0,1,0,3,5,2,0,0,0,21,29,33,0,0,0,1,1,1,0,0,0,2,3,4,0,1,0
Chr8-63628,LOC_Os08g01090,119,72,187,109,157,85,5,216,41,312,312,333,195,213,191,209,177,256,250,241,243,51,77,66,76,77,78,215,192,186,798,613,638,246,596,428,384,393,469,195,139,78
Chr8-63845,LOC_Os08g01090,2,1,3,4,3,1,0,0,0,3,0,1,0,0,0,1,0,0,0,1,0,1,2,1,1,0,0,2,8,6,5,6,0,0,0,2,4,4,2,1,5,0
Chr8-115225,LOC_Os08g01180,257,295,291,255,173,226,165,179,184,189,161,207,70,63,101,80,83,82,78,52,53,327,316,321,132,143,129,135,125,153,80,94,97,6,20,12,158,183,120,375,340,279
Chr8-115033,LOC_Os08g01180,18,6,8,12,12,9,17,7,13,19,20,18,8,18,13,27,18,38,27,24,21,23,36,36,16,12,19,17,28,16,24,8,13,44,42,6,15,11,16,9,16,11
Chr8+499554,LOC_Os08g01830,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,6,8,2,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Chr8+500020,LOC_Os08g01830,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,1,1,1,5,6,5,32,29,32,5,9,1,0,1,2,0,0,0,7,7,5,0,0,0
Chr8+499831,LOC_Os08g01830,0,0,0,0,0,0,0,0,0,11,10,14,0,0,0,0,0,0,0,1,0,11,11,6,23,31,48,1,0,1,4,0,0,0,0,0,15,17,11,0,0,0
Chr8+499676,LOC_Os08g01830,0,0,0,2,1,5,3,1,0,58,70,64,12,10,0,13,6,0,7,1,10,98,95,100,296,265,193,37,40,28,4,4,4,10,32,110,71,74,79,0,0,0
Chr8-540064,LOC_Os08g01880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,6,2,5,4,0,1,2,1,2,3,0,1,0,2,2,1
Chr8-539854,LOC_Os08g01880,33,40,37,22,27,26,20,11,7,20,17,10,39,30,44,43,43,46,43,43,33,19,23,15,85,88,62,34,34,32,15,14,24,17,2,30,20,21,18,4,6,11
Chr8-540120,LOC_Os08g01880,23,18,27,17,16,19,7,3,8,9,10,4,7,6,2,8,5,3,11,9,11,8,10,8,47,30,41,12,12,10,11,13,13,0,0,0,11,10,11,22,11,7
Chr8+1540102,LOC_Os08g03310,2,1,4,0,4,0,0,0,0,16,7,9,52,20,41,59,51,43,13,19,15,0,0,0,0,0,0,14,23,12,2,10,9,43,23,1,5,7,7,0,1,0
Chr8+1540274,LOC_Os08g03310,8,14,23,6,6,4,2,1,3,134,116,166,730,817,646,862,1006,721,315,213,315,2,3,1,6,5,6,100,102,101,235,276,182,114,77,116,47,46,46,1,3,1
Chr8+1539876,LOC_Os08g03310,0,0,0,0,1,0,0,0,0,0,0,1,3,10,1,2,2,2,0,0,2,0,0,0,0,0,0,1,0,0,4,1,2,10,16,1,0,0,1,0,0,0
Chr8+1538323,LOC_Os08g03310,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,35,0,0,0,0,0,0
Chr8+1539281,LOC_Os08g03310,2,2,2,0,0,0,0,0,1,1,1,1,9,16,16,6,9,10,5,6,3,0,0,0,0,0,0,1,2,1,18,26,17,21,6,25,2,2,15,0,1,2
Chr8+2011433,LOC_Os08g04130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,4,4,3,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0
Chr8+2011645,LOC_Os08g04130,13,24,4,8,21,15,30,39,35,30,62,42,23,24,30,16,10,11,19,21,30,30,27,28,100,93,84,25,16,24,84,106,82,18,4,18,35,41,17,0,0,0
Chr8+2011722,LOC_Os08g04130,2,2,3,1,3,2,2,5,0,13,15,12,4,1,5,5,0,0,2,0,1,12,12,11,17,19,21,3,4,4,15,16,22,0,0,0,4,4,5,0,0,0
Chr8+2011539,LOC_Os08g04130,3,11,9,15,12,4,16,18,8,3,0,21,0,4,0,4,6,2,10,9,7,9,6,4,36,30,32,6,8,7,25,21,42,13,3,19,6,14,12,0,2,1
Chr8-2310083,LOC_Os08g04630,301,302,206,378,326,342,61,109,70,48,59,44,4,0,5,13,16,12,26,15,18,240,222,261,285,296,299,95,93,101,39,61,73,25,79,14,37,34,37,357,353,371
Chr8-2309779,LOC_Os08g04630,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,8,1,8,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0
Chr8-2310131,LOC_Os08g04630,106,120,143,153,152,146,11,12,6,5,5,1,4,4,1,0,1,0,2,2,2,24,22,21,30,30,31,1,5,5,4,0,3,0,0,3,2,2,1,87,84,73
Chr8-2314773,LOC_Os08g04630,1,1,6,3,5,2,2,3,1,1,0,2,2,2,1,1,2,0,0,0,0,0,1,2,1,0,0,1,1,1,0,0,0,18,14,17,0,0,0,0,1,3
Chr8-3013730,LOC_Os08g05640,46,50,67,95,79,85,74,81,60,7,9,16,21,27,18,18,18,24,17,13,16,27,19,29,7,21,17,49,21,18,13,12,10,33,53,27,12,11,13,2,3,2
Chr8-3013868,LOC_Os08g05640,36,25,40,35,35,54,34,34,11,5,4,4,6,7,6,9,6,13,11,5,3,16,16,14,8,3,9,10,11,12,6,3,7,0,0,0,8,6,10,13,13,13
Chr8+4110518,LOC_Os08g07330,0,0,0,0,0,0,0,0,0,0,0,1,5,9,6,14,8,5,2,2,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Chr8+4110564,LOC_Os08g07330,0,0,0,0,0,0,0,0,0,3,1,1,15,13,15,29,34,28,14,13,11,0,2,3,5,8,9,6,8,9,1,1,0,16,9,7,3,1,1,0,0,0
Chr8+4107106,LOC_Os08g07330,0,0,0,0,0,0,0,0,1,1,5,1,1,2,10,8,5,11,8,10,6,2,1,4,12,8,5,0,5,0,2,3,0,0,0,0,6,6,6,0,0,0
Chr8+4110385,LOC_Os08g07330,0,0,0,0,0,0,0,0,0,14,8,11,53,41,53,78,64,49,33,32,33,1,3,3,5,7,8,21,16,19,1,2,5,3,12,0,9,9,6,0,0,0
Chr8+6207004,LOC_Os08g10550,0,0,1,5,3,1,11,6,10,4,2,5,0,0,0,0,0,0,0,2,2,4,10,6,20,31,34,0,1,2,0,1,3,0,0,0,3,4,3,3,3,3
Chr8+6211515,LOC_Os08g10550,51,39,35,64,79,75,22,23,21,60,46,28,4,0,9,9,0,6,14,14,11,48,58,53,123,109,133,55,31,27,14,10,9,40,50,21,33,32,34,39,31,24
Chr8+6242032,LOC_Os08g10600,13,14,18,14,15,4,5,7,6,17,15,14,4,13,17,8,3,3,7,8,8,20,21,16,5,8,3,9,18,25,6,7,6,0,0,0,8,7,8,22,24,32
Chr8+6242105,LOC_Os08g10600,0,0,1,4,20,18,11,7,11,31,11,11,0,3,13,19,14,12,31,23,14,30,33,41,26,12,18,18,26,5,16,14,7,3,12,15,9,16,10,4,0,0
Chr8-7568573,LOC_Os08g12780,51,49,68,54,82,52,28,16,13,57,45,55,55,54,60,48,41,44,20,14,15,1,7,4,0,0,1,29,29,27,20,21,21,2,0,1,50,49,47,83,83,83
Chr8-7568738,LOC_Os08g12780,25,31,27,10,18,26,4,3,5,0,7,0,6,3,3,1,0,1,0,0,0,0,0,0,0,0,0,1,2,3,0,3,0,0,0,0,5,7,1,22,32,29
Chr8+7944304,LOC_Os08g13350,107,138,114,60,74,64,154,152,140,181,223,179,28,33,34,6,5,4,17,12,11,187,182,185,56,59,54,102,73,88,63,104,106,26,40,30,208,198,172,82,84,71
Chr8+7944466,LOC_Os08g13350,27,25,26,36,28,36,55,50,44,76,203,127,5,4,2,5,5,4,7,11,10,90,107,116,46,34,31,63,55,51,15,32,24,2,3,4,68,58,60,3,10,4
Chr8+8299502,LOC_Os08g13880,5,0,3,1,0,5,6,3,6,6,26,15,11,8,14,5,7,11,10,6,6,10,2,9,4,7,3,3,3,4,7,7,7,8,2,4,6,3,9,3,5,5
Chr8+8306397,LOC_Os08g13880,1,3,1,10,3,1,2,1,2,1,3,0,4,3,3,2,1,1,0,0,1,1,0,1,0,0,0,0,2,2,5,4,6,0,11,1,0,0,0,1,1,2
Chr8+8307481,LOC_Os08g13880,0,0,0,0,0,0,4,0,2,3,1,8,5,6,5,1,5,6,0,0,2,1,1,2,1,0,2,12,10,11,5,11,9,4,5,3,2,2,2,0,0,0
Chr8+8307326,LOC_Os08g13880,0,0,1,0,0,0,0,2,0,3,0,7,6,4,9,5,3,5,2,3,3,5,1,0,0,1,0,1,6,8,2,0,11,35,10,23,1,9,1,1,4,7
Chr8+8308273,LOC_Os08g13880,39,19,9,49,57,48,98,121,31,15,10,9,18,18,19,6,8,4,6,7,7,13,18,13,20,18,10,16,36,25,6,8,2,24,52,57,2,4,0,70,15,45
Chr8+9201404,LOC_Os08g15204,10,7,4,9,3,5,10,3,10,6,8,7,13,14,10,11,12,17,14,18,7,6,5,8,6,4,6,4,4,4,2,3,2,0,0,0,4,5,4,5,8,7
Chr8+9201152,LOC_Os08g15204,191,166,142,78,91,85,93,111,163,136,167,128,80,79,83,41,29,35,44,45,42,163,144,164,73,34,58,106,109,110,103,115,118,55,48,50,119,112,122,286,284,280
Chr8+10141659,LOC_Os08g16570,40,36,27,89,13,63,21,37,28,358,347,386,482,425,529,394,387,395,85,79,94,24,22,21,21,2,31,44,42,41,20,22,21,40,52,0,33,38,35,30,44,35
Chr8+10139413,LOC_Os08g16570,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,11,5,4,0,0,0,1,0,0
Chr8+15120848,LOC_Os08g24946,8,4,3,1,1,5,0,0,1,0,1,0,0,2,1,3,4,2,4,3,2,5,6,5,2,2,3,2,0,4,2,3,2,0,0,0,1,3,6,1,3,1
Chr8+15130490,LOC_Os08g24946,533,502,422,433,374,386,292,226,153,262,219,260,203,231,191,238,183,162,326,312,314,178,190,190,191,174,154,182,139,186,234,236,271,257,147,68,250,363,269,547,539,385
Chr8+15120752,LOC_Os08g24946,9,5,9,12,6,9,0,9,0,0,1,1,2,3,2,1,1,5,0,3,4,4,2,1,5,4,5,5,3,11,10,10,10,1,4,2,10,17,8,6,5,5
Chr8+15120903,LOC_Os08g24946,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,2,3,0,1,2,1,2,0,0,2,1,3,3,2,4,0,2,0,0,0,5,5,4,4,4,1
Chr8+15121219,LOC_Os08g24946,2,4,3,5,3,4,6,0,6,2,1,0,0,2,0,2,0,0,4,1,3,1,0,1,2,3,2,0,0,1,4,15,1,1,0,0,1,0,1,1,1,1
Chr8+15117496,LOC_Os08g24946,0,2,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,67,9,30,0,0,0,1,1,1
Chr8+15120384,LOC_Os08g24946,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,4,3,3,1,0,4,0,0,0,0,1,1,1,0,1
Chr8+15120554,LOC_Os08g24946,73,11,22,1,15,3,3,5,5,2,5,9,0,1,3,15,6,6,3,1,4,5,3,5,5,5,8,11,8,13,29,30,28,79,13,15,16,15,15,26,29,28
Chr8+16984283,LOC_Os08g27850,17,8,7,30,15,13,4,0,2,0,0,0,1,2,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,7,6
Chr8+16985260,LOC_Os08g27850,774,789,772,808,808,838,558,617,598,561,605,559,718,763,715,629,612,630,520,480,470,643,625,599,652,648,647,449,406,431,482,405,469,356,800,455,302,295,290,378,386,392
Chr8+16983309,LOC_Os08g27850,6,3,3,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Chr8-18484943,LOC_Os08g30070,5,5,5,12,5,9,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,36,1,162,0,0,0,0,0,0
Chr8-18480939,LOC_Os08g30070,3,7,0,6,2,6,0,0,1,15,12,9,3,0,1,0,0,0,0,0,0,7,12,16,1,7,0,3,5,0,0,2,2,1,1,0,4,3,5,5,1,3
Chr8+19528187,LOC_Os08g31560,11,1,9,15,11,16,5,6,5,0,0,0,0,0,0,1,3,3,2,0,1,1,1,0,0,1,0,2,0,1,14,7,12,68,21,39,0,0,1,8,0,13
Chr8+19522222,LOC_Os08g31560,3,4,0,3,2,0,0,2,2,0,3,0,6,6,7,0,4,2,4,6,6,5,0,5,4,4,4,0,5,8,1,4,3,14,6,0,3,2,1,4,6,9
Chr8+19528764,LOC_Os08g31560,9,3,10,3,10,7,6,2,3,1,1,1,0,0,0,6,5,4,2,4,3,2,0,0,2,11,8,3,3,3,9,10,6,1,5,0,0,0,0,1,0,0
Chr8+19528459,LOC_Os08g31560,190,181,188,228,251,159,111,135,67,50,43,42,70,81,92,80,108,87,64,62,67,45,35,39,142,89,142,104,93,118,185,247,237,130,285,291,46,70,72,130,134,133
Chr8-20656997,LOC_Os08g33190,104,38,212,92,126,78,147,168,179,369,351,455,337,329,262,342,297,296,214,209,253,273,276,255,408,281,385,238,265,243,303,257,278,203,141,69,419,463,353,99,67,103
Chr8-20656524,LOC_Os08g33190,2,0,3,5,4,5,0,2,2,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,1,1,1
Chr8-21025543,LOC_Os08g33670,3,2,1,0,0,0,0,0,0,10,11,8,4,3,8,28,27,20,53,53,54,116,118,120,13,13,14,2,5,0,0,0,0,2,0,0,0,0,0,1,0,0
Chr8-21025710,LOC_Os08g33670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,0,9,8,7,0,1,0,0,0,0,0,0,0,8,21,1,0,0,0,0,0,0
Chr8-21954246,LOC_Os08g34879,0,2,2,3,0,2,2,3,2,2,3,2,1,2,2,1,0,3,6,6,0,1,0,0,0,0,0,1,0,2,0,0,0,1,7,12,0,2,3,3,1,1
Chr8-21954391,LOC_Os08g34879,3,6,3,3,8,5,2,2,0,1,7,5,4,6,5,6,2,2,4,1,4,1,1,1,1,0,0,0,0,1,2,11,4,0,0,0,3,3,1,7,7,7
Chr8-21951685,LOC_Os08g34879,19,8,32,34,10,49,38,39,29,57,51,33,53,59,61,110,120,101,55,57,59,35,32,35,51,29,44,42,87,53,73,49,66,36,43,49,76,48,44,27,25,24
Chr8-21952047,LOC_Os08g34879,0,0,0,2,1,0,0,1,0,1,1,1,3,3,3,1,0,1,1,3,1,0,1,1,0,0,0,10,6,4,2,1,0,0,0,0,0,0,0,1,0,1
Chr8-21952216,LOC_Os08g34879,1,9,8,3,0,14,10,8,10,7,10,8,22,17,23,12,19,2,3,7,2,3,2,6,3,2,3,16,6,14,8,2,2,3,4,5,5,13,6,8,11,5
Chr8-21952649,LOC_Os08g34879,9,4,8,5,13,2,31,23,18,38,20,27,93,13,49,40,39,44,15,9,7,18,8,0,13,20,19,15,28,9,15,16,20,3,22,5,25,16,30,21,23,26
Chr8-21954535,LOC_Os08g34879,10,17,12,11,12,27,21,41,101,13,12,11,0,5,12,4,5,9,8,10,9,11,3,8,13,2,1,11,25,18,20,21,24,17,33,51,21,16,19,14,12,16
Chr8-22220044,LOC_Os08g35220,61,16,26,24,19,19,27,66,80,14,13,34,36,40,41,62,43,44,18,20,26,26,25,28,23,24,26,12,9,13,23,16,13,84,37,49,33,32,37,27,24,14
Chr8-22219629,LOC_Os08g35220,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,1,0,1,0,1,0,10,6,9,0,0,1,1,0,0
Chr8-22219953,LOC_Os08g35220,0,0,0,5,0,2,12,5,11,1,2,2,4,4,3,11,3,4,9,12,6,4,6,0,0,9,2,6,19,17,2,4,0,0,0,0,3,8,2,3,6,6
Chr8-24336103,LOC_Os08g38460,287,362,258,237,259,221,115,105,109,6,6,8,43,20,31,85,80,67,40,39,47,16,18,16,76,62,65,41,34,31,8,19,7,16,30,20,26,26,27,207,209,228
Chr8-24335950,LOC_Os08g38460,4,1,1,5,5,6,2,1,1,0,0,0,0,1,1,2,2,4,1,1,0,6,2,4,1,0,0,1,1,3,2,3,0,0,0,0,2,1,2,0,1,1
Chr8-24336015,LOC_Os08g38460,32,39,42,2,30,15,32,8,45,1,4,3,11,19,12,44,29,28,12,20,9,7,5,6,6,6,7,8,8,9,2,5,6,0,0,0,11,8,8,31,32,32
Chr8-25676758,LOC_Os08g40560,22,37,20,11,8,5,6,2,1,6,7,7,8,16,19,23,25,25,17,14,14,5,6,5,11,11,17,8,9,9,13,10,11,21,7,6,11,11,9,13,18,17
Chr8-25677141,LOC_Os08g40560,42,34,38,23,40,30,29,4,21,22,23,10,27,41,34,22,43,15,32,31,32,22,24,21,52,42,28,18,22,18,23,26,26,90,5,57,50,47,49,17,25,38
Chr8-25676698,LOC_Os08g40560,0,1,2,7,8,4,9,8,8,3,3,5,9,9,8,13,12,12,14,16,12,4,5,5,10,12,18,11,10,11,11,15,13,4,8,6,13,7,10,3,7,17
Chr8-26406042,LOC_Os08g41810,478,445,429,421,481,429,540,494,622,524,577,481,130,137,143,156,157,135,219,191,271,793,916,866,486,522,600,347,255,238,362,367,411,34,55,229,457,453,450,719,855,569
Chr8-26407752,LOC_Os08g41810,3,3,3,0,0,0,4,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2
Chr8-26535220,LOC_Os08g42000,264,237,279,311,295,299,558,613,565,398,409,381,322,314,269,166,176,194,516,468,489,742,1011,598,532,569,550,428,410,413,334,344,351,408,505,300,355,324,318,291,189,280
Chr8-26534797,LOC_Os08g42000,6,7,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Chr8+26711355,LOC_Os08g42310,9,2,9,9,2,10,9,3,5,0,0,0,0,0,0,2,1,0,0,0,1,0,2,0,2,2,2,3,2,1,2,0,2,1,3,4,1,0,0,3,3,1
Chr8+26711461,LOC_Os08g42310,2,0,4,1,0,0,8,9,8,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0
Chr8+26711590,LOC_Os08g42310,0,14,11,2,1,2,1,5,5,0,2,0,0,6,5,6,5,7,4,1,0,2,1,2,16,4,4,7,9,8,5,7,7,1,0,0,10,2,5,6,17,13
Chr8+26712403,LOC_Os08g42310,69,71,55,52,70,64,36,36,37,15,13,15,26,13,32,31,30,29,13,17,13,9,9,9,16,20,19,14,15,10,24,24,19,8,0,8,17,18,18,32,37,86
Chr8-27344944,LOC_Os08g43250,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,9,11,7,10,0,0,0,4,3,4,0,0,0
Chr8-27345090,LOC_Os08g43250,0,0,0,0,0,0,0,0,0,15,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,12,11,1,1,3,0,0,0,1,4,2,0,0,0
Chr8-27345174,LOC_Os08g43250,0,0,0,0,0,0,6,1,5,20,28,27,0,0,0,0,0,0,0,0,0,1,0,3,1,2,0,21,19,13,2,0,1,0,0,0,2,2,4,0,0,0
Chr8-27565614,LOC_Os08g43580,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,2,2,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,2,0,0,0,4,4,3,0,0,0
Chr8-27565818,LOC_Os08g43580,0,2,0,3,2,0,5,7,5,9,11,10,4,6,7,6,8,4,3,4,3,7,7,7,1,9,4,8,7,4,3,4,3,1,5,2,4,1,4,0,0,0
Chr8-27568140,LOC_Os08g43580,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,4,3,4,1,1,1,9,5,5
Chr8-27565947,LOC_Os08g43580,188,165,269,115,175,347,516,665,333,873,1192,1486,705,733,728,699,517,612,679,695,623,1442,1652,1278,848,703,739,679,859,773,363,475,504,185,156,220,441,426,474,223,200,191
Chr8+27921428,LOC_Os08g44360,0,0,0,3,1,1,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,3,0,0,0,0,0,0
Chr8+27922612,LOC_Os08g44360,10,10,14,0,0,2,14,26,18,30,23,17,0,0,0,0,0,1,2,2,2,141,109,104,337,331,318,13,31,20,51,47,39,3,8,4,363,353,357,61,74,57
Chr9-3062373,LOC_Os09g06464,2,0,1,2,7,1,11,10,14,5,6,3,0,8,6,5,3,5,5,3,3,7,6,14,24,23,21,4,6,5,13,2,3,43,27,45,8,6,1,3,2,1
Chr9-3048082,LOC_Os09g06464,0,0,0,0,2,1,2,2,2,64,75,54,467,427,562,359,332,371,103,101,105,19,20,18,0,0,0,4,10,11,1,3,11,4,23,16,2,2,1,0,1,1
Chr9+3147469,LOC_Os09g06634,2,1,7,0,0,0,7,2,7,8,14,11,6,14,9,0,4,7,10,3,5,7,11,2,3,2,4,2,4,19,4,4,10,3,0,0,8,6,6,0,1,1
Chr9+3144766,LOC_Os09g06634,0,0,0,0,0,0,0,0,0,6,13,2,0,3,2,0,1,0,2,2,3,2,1,2,0,0,0,12,5,9,0,0,0,0,0,0,4,4,4,1,1,1
Chr9+3147394,LOC_Os09g06634,121,99,160,133,31,74,147,48,164,81,98,106,111,106,102,138,120,116,109,126,101,70,74,79,77,69,65,65,71,70,78,67,68,14,55,87,149,133,138,139,125,123
Chr9+6245884,LOC_Os09g11240,100,106,106,113,113,132,91,101,105,21,26,26,10,14,16,31,30,27,35,33,35,20,19,17,10,14,14,49,51,50,47,43,41,9,2,19,80,92,85,320,324,328
Chr9+6246065,LOC_Os09g11240,4,0,9,16,22,26,5,3,2,1,0,0,0,0,0,2,0,2,2,3,2,0,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,1,12,12,12
Chr9+8194377,LOC_Os09g13920,0,1,3,0,0,0,0,3,1,0,0,0,1,3,3,0,1,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,8,5,0,0,0,0,0,1,0
Chr9+8195828,LOC_Os09g13920,0,3,1,8,3,5,0,0,0,0,4,6,8,16,0,11,12,15,0,7,0,0,1,3,15,16,14,8,6,1,9,6,11,6,17,11,3,2,1,2,2,0
Chr9+8195570,LOC_Os09g13920,52,37,44,43,40,44,48,56,45,165,160,154,277,270,255,319,290,314,143,143,223,163,157,125,570,720,663,364,304,346,249,262,272,977,978,1042,96,97,86,12,13,12
Chr9-10625903,LOC_Os09g17360,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,6,6,6,26,50,46,0,0,0,0,0,0
Chr9-10624826,LOC_Os09g17360,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Chr9-13140575,LOC_Os09g21689,11,18,22,28,11,17,49,39,36,23,23,29,35,38,37,36,36,36,35,47,44,30,33,25,38,49,43,35,40,47,22,24,28,25,12,18,24,24,34,29,27,30
Chr9-13140981,LOC_Os09g21689,0,8,4,6,0,9,6,6,1,1,0,1,1,0,0,0,5,2,0,2,3,1,1,1,0,1,1,5,4,5,0,0,2,0,0,0,4,2,6,0,0,0
Chr9-13141141,LOC_Os09g21689,0,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,2,2,2,2,3,1,0,1,0,2,2,2,0,0,0
Chr9-13143923,LOC_Os09g21689,1,0,1,1,0,1,3,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,1,0,0,0,0,0,2,4,2,2
Chr9-13141232,LOC_Os09g21689,0,0,2,5,3,2,1,1,1,2,1,1,1,0,1,5,7,3,0,0,2,0,0,2,0,0,0,1,0,0,3,0,2,0,0,0,1,0,2,4,4,3
Chr9-13144064,LOC_Os09g21689,4,6,3,3,1,1,10,7,14,1,4,6,0,2,1,1,0,4,3,3,2,0,0,0,1,0,0,3,9,6,6,13,0,0,4,0,6,6,5,10,7,8
Chr9-13146026,LOC_Os09g21689,7,17,5,2,0,2,10,11,10,5,6,8,13,11,5,20,23,20,12,11,12,4,7,4,30,26,18,17,18,8,6,18,19,14,15,11,19,20,20,6,11,8
Chr9-13695762,LOC_Os09g23150,3,8,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,0,0,0,0,0,1
