chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,endosperm1,endosperm2,endosperm3,endosperm4,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,shoot1,shoot2,shoot3,shoot4,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,stem_60days1,stem_60days2,stem_60days3,stem_60days4,root_5days1,root_5days2,root_5days3,root_5days4,root_60days1,root_60days2,root_60days3,root_60days4,husk1,husk2,husk3,husk4,anther1,anther2,anther3,anther4,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,pistil1,pistil2,pistil3,pistil4,embryo1,embryo2,embryo3,embryo4
Chr12+944065,LOC_Os12g02690,4.487283096,6.466841145,1.526159373,7.487074428,4.380859895,2.925721025,1.224284436,5.884673933,6.678356157,7.476629129,5.93019723,5.796309353,0.889390437,0.87147534,0.692679672,0.288180072,4.929455501,4.007951306,4.192461849,3.844694455,4.431313145,2.039676545,3.421398988,2.100221208,4.429855794,5.492993299,4.936472997,2.847462051,4.667309951,4.54347615,4.817734774,3.611335968,2.948821503,7.118863896,6.954900055,0.497910512,4.868576507,5.11038801,3.011581387,5.66788021,1.971591068,4.890600209,0.043662127,0.777111201,3.036970579,2.004079901,2.762161608,1.385206956,8.415593101,4.980971357,7.360166599,10.65683265,7.653114376,7.419448667,7.553629389,8.464024397
Chr12+943921,LOC_Os12g02690,0.790592356,1.65283176,3.428029009,3.067861206,3.289633547,2.032927416,1.460248528,0.844302135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.290348896,0.820350089,0.069436146,0.019926119,0,0,0,0,6.562036481,1.734277574,1.316119912,3.357267238,0.224824408,0.243998064,0.638183618,0.239478094,4.072771882,2.697147563,2.94841547,3.674802616
Chr12-1853513,LOC_Os12g04370,2.099746671,8.81058269,5.16155785,0.142878861,6.605093476,2.450128971,6.127113604,5.072009239,0.545099654,0.460419075,1.465538987,0.863726112,0,0,0,0,0,0,0,0,0,0,0,0,0.235917953,0.188304289,1.083234196,0.422734751,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.003032406,4.897495441,3.20174084,3.581891961
Chr12-1855820,LOC_Os12g04370,2.56499623,9.18264263,2.485042696,3.21953529,9.56247427,5.330490119,6.0754045,10.69789947,14.00302366,19.5304068,0.031650892,12.44017298,0.930157147,2.377327634,1.281030712,1.232264556,0.15206181,1.301102595,1.51882646,3.459934744,0,0,0,0,0.669201331,0.438721033,0.025770461,0.442097326,3.314746558,4.137431876,0.255645472,0.746861257,1.659872755,2.140810101,2.136963034,5.641908491,9.531157295,11.17548154,1.546166125,3.481823779,15.98875481,17.80646684,15.47602542,17.11134693,8.344567007,15.70976207,31.93399992,14.13805083,4.548057244,7.886708407,11.26887005,8.684297275,1.739572944,3.497079605,2.061720508,2.597695707
Chr12-1939903,LOC_Os12g04590,0,0,0,0,0,0,0,0,3.326800293,3.6093046,2.763667209,2.491669358,2.378478682,3.703332759,2.712058482,2.52975018,10.58082615,23.77701658,23.47296005,8.125280687,10.11076329,3.086337439,5.899586529,0.328079169,5.705144031,5.260195785,6.667386546,6.490954302,2.424412063,1.88377395,3.064495216,1.930683589,2.13788946,2.046964571,0.693743001,0.651778469,9.994287406,5.778736495,4.53829804,8.477404411,14.55593478,9.448691228,13.1529532,11.73802503,26.19044829,48.78550448,26.37301872,0.035396109,5.929042285,7.206005138,8.30778959,7.06790138,0,0,0,0
Chr12-1939421,LOC_Os12g04590,0,0,0,0,0,0,0,0,0,0,0,0,2.042531413,2.089733943,0.167734618,2.085833916,0.64361883,1.139071567,1.106182184,0.519865319,0.077497114,0.303902222,1.659139173,0.191900176,1,1,1,1,0.328099379,0.231085466,0.709680674,0.356639041,0.944542557,0.209909364,0.900630016,0.453809274,3.597872645,2.264159626,2.213119688,4.767864316,1,1,1,1,0,0,0,0,1.169231624,2.864677725,1.579863513,2.488891076,0,0,0,0
Chr12-1939519,LOC_Os12g04590,1.198377705,2.386973955,1.826053268,0.114295784,0,0,0,0,0.180199646,1.050555983,0.608203706,0.54391602,0.425752574,1.50170125,1.600102079,4.55848316,19.01107086,17.10086598,22.74291404,20.79233184,8.123781716,4.666011173,9.902324046,3.950079894,4.172457868,3.191786152,1.139765421,6.210572043,0.685558167,1.209352863,1.413282932,2.552439853,0.755236123,0.647519168,0.13961378,0.708440183,15.26010456,4.000640677,2.174347337,11.92943426,13.90886505,13.45544128,13.36519557,14.48441727,0,0,0,0,11.74002813,12.06197077,10.36208419,12.90162331,0.016451439,0.323920173,0.397986416,0.256018644
Chr12-2460429,LOC_Os12g05430,18.43958167,22.96678122,16.69762478,12.07028752,31.61453534,15.62595904,6.383712669,44.87267174,1.844982636,4.876568914,2.926660834,5.932234977,8.355308911,7.399979567,7.679164191,7.576365275,1.073453659,0.103988449,1.981801055,1.954264599,2.311721836,3.35017901,1.853449941,3.064821297,0.886696578,1.093309946,1.42996307,0.926997215,5.747840286,9.67049113,5.875927654,11.94201375,4.15612775,3.786883368,3.578562648,5.775312551,2.518667571,4.550531884,4.897689444,1.203049054,6.146584292,4.113194264,4.604760008,5.528356094,0,0,0,0,2.216304885,8.447392346,6.422877746,4.947837894,9.097331575,16.04495964,11.36285596,13.83341698
Chr12-2460553,LOC_Os12g05430,493.3038768,555.3643009,431.2660816,522.9159605,384.7180585,338.0696126,507.0400068,424.3057075,484.091626,850.1457313,570.5763334,617.6069383,639.5070287,635.4210838,607.4796206,608.3290461,186.7978349,184.4449584,215.943713,184.3591075,241.4470431,246.7802109,247.5105767,242.3586349,563.6631494,559.9824934,557.1074227,553.4943998,1091.504544,1079.630269,1023.166923,1014.573077,696.1344142,698.224365,828.6112058,583.6877847,295.6358173,354.6649477,343.7946754,307.9031288,294.6884512,270.9271286,267.8392103,291.7446747,188.8685006,199.0226203,290.9980371,123.0317212,410.5562763,416.2065928,411.1470534,410.6912908,588.7169393,546.8344158,563.0712826,660.2601877
Chr12-2939740,LOC_Os12g06200,0.791637084,0.714497025,1.112446427,0.331030099,0,0,0,0,1.418575889,2.557452832,3.384669974,1.629429628,1.317183931,7.166044994,4.830709697,4.934582861,18.31533427,12.41950471,7.87428538,8.184750101,18.70769176,24.51455605,6.062979696,1.979893254,13.18495553,7.231704471,5.181185276,10.51460991,1.499381867,7.30407,0.610461957,9.600461847,2.27445454,2.62075327,6.771971784,8.432706656,6.325240244,5.886180995,7.906509626,5.350743985,18.64649599,9.006534663,3.823518475,15.47824169,0,0,0,0,13.76115474,13.48402095,12.99627821,15.58694034,0,0,0,0
Chr12-2939914,LOC_Os12g06200,1.655791386,2.368234555,1.807067956,1.057802997,1.987266252,1.403789472,0.172007182,0.534691524,5.320161686,5.338419211,6.69910604,5.187288435,0.97451263,6.888312432,9.198448606,7.547240001,10.80008428,35.26005468,14.21319544,12.93282588,6.501567838,7.225220467,9.875656237,2.584379228,2.32148862,4.785000177,5.422828565,6.872877844,6.113016447,6.819698716,5.779102816,7.007191859,4.604220819,3.04635067,6.569953376,3.277010196,7.053331294,9.936355104,5.744080804,5.754060955,9.161154737,15.0992028,7.877459797,12.80168013,17.13098344,31.67224054,6.047757126,46.83685034,19.44510728,19.23413946,19.42320063,21.0678217,0,0,0,0
Chr12-2939666,LOC_Os12g06200,0,0,0,0,0,0,0,0,0.168870422,0.509095167,0.535986418,0.272595125,12.08217446,7.35297663,2.188390418,2.380105569,8.111000582,10.12532188,3.210201821,2.341451283,2,2,2,2,0.955585607,1.128245767,2.089772708,1.854702098,3.538847507,3.207800613,4.761867715,4.211440417,1.485830359,0.427614298,1.784817147,1.622405395,8.624947384,8.129374465,4.377958201,0.386629289,1.551619271,0.722699082,1.854027843,0.98258021,0,0,0,0,2.977047995,3.77492319,4.639277811,3.702010161,2.439545469,0.754105522,0.23965707,0.876307479
Chr12+6614674,LOC_Os12g12080,4.451392297,2.795227562,0.400006548,0.748446059,0.306678415,0.871393928,1.288275413,3.081791097,0.855587563,0.53548821,0.341532235,0.280873015,0.863072214,0.122648431,4.239698073,1.779341992,6.562965367,3.06154382,2.647618532,6.247626503,0.382089802,1.055547489,2.09154696,1.6793631,0.620881552,0.020232785,0.712189726,2.61115049,2.887753608,0.86761081,1.574044642,1.056662016,2.694316114,0.887846265,2.170873849,3.284072312,2.198457898,1.031932929,2.9189559,2.379514789,3.676059023,3.557718935,1.095896707,1.99362059,0.424932155,14.50666877,4.990889625,17.87590997,0.397778983,0.182473619,0.967283273,0.277175555,0.178170727,0.753750894,1.08302206,1.314539406
Chr12+6613717,LOC_Os12g12080,3.62045816,4.033023056,4.348732583,4.121592953,3.910154065,4.498407349,4.573015652,4.026820332,6.423422501,4.546633339,5.338691761,2.347407682,0.119176416,0.568544121,0.143238211,0.508437145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787560781,0.027074715,0.434673373,0.2684876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr12-7175876,LOC_Os12g12950,0,0,0,0,0,0,0,0,0,0,0,0,0.011473506,0.37355184,0.2450186,0.597005458,0,0,0,0,0,0,0,0,0.405292322,0.166949494,0.141358622,0.672273721,0.055832252,0.495455565,0.054323627,0.087622468,1.103423112,0.509785633,0.537882159,0.296721187,0,0,0,0,1.36233031,0.949205582,1.219517093,0.829508373,3.711780507,4.879030485,2.954601227,7.35809714,0.428253876,0.101388307,0.295135243,0.150635303,0,0,0,0
Chr12-7171759,LOC_Os12g12950,0,0,0,0,0,0,0,0,2.828701206,11.48163299,8.36074823,5.837907161,2.06778722,1.420188035,0.726715057,1.436613162,1.953863244,1.275510776,1.063276521,1.721645505,0,0,0,0,1,1,1,1,3.620522258,2.660511084,0.912363035,6.606887469,0.736612465,0.843444834,0.474540032,0.47853892,1.386813106,0.601615486,2.137950725,2.695167417,2.845968827,0.275275485,2.833450733,0.102813646,0,0,0,0,4.11611977,4.718864582,1.830405221,5.49613865,5.479084527,6.437296879,4.220735055,5.106368503
Chr12-10442987,LOC_Os12g18120,2.406869819,5.181231721,8.504892931,7.807147933,6.381141075,0.299108416,3.115567587,3.378230144,2.019150719,0.36754661,0.259078815,3.812417794,0.596891215,0.005981417,0.686742235,0.692444045,0,0,0,0,0.028096886,0.160904484,0.643407355,0.550025816,0,0,0,0,0,0,0,0,1.378860306,0.077608719,1.74332728,0.962697244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.892055539,4.905181505,2.806055411,4.067683541
Chr12-10438974,LOC_Os12g18120,0,0,0,0,0,0,0,0,0,0,0,0,0.258233942,1.350702955,0.077097399,0.067479828,0,0,0,0,0,0,0,0,2.121512789,1.6648603,0.336812535,1.023921674,3.398058794,6.509915718,2.308355216,5.786480801,3.020375585,4.451151306,2.022653783,4.487260454,12.24206433,5.93442649,7.781872198,10.83095591,3.781711269,2.929843584,3.904676594,2.611648197,0,0,0,0,0.124434063,1.159056407,1.41605745,0.933627119,1.334248578,1.337236093,10.13806407,5.678028
Chr12-10436000,LOC_Os12g18120,3.969083336,4.810052999,9.999869825,4.254645421,0.529886864,7.251672738,10.57548498,4.677088961,1.918005442,0.406924923,2.852102529,0.63534154,0,0,0,0,2.642928113,1.940534892,0.749101966,1.189701779,5.048529289,3.039145978,0.958499516,4.151520037,0.06674211,2.024838474,7.941456247,1.705821777,0.166213597,0.701063385,1.654998933,1.313300751,2.322562406,4.386929654,0.734626663,8.754111563,1.656009605,2.140670038,1.751469683,1.433464432,0.512545906,1.932775938,0.696911662,1.40723212,0,0,0,0,0,0,0,0,0.392122769,2.280265895,1.933115411,1.321585534
Chr12-10436179,LOC_Os12g18120,107.5662731,139.306697,91.53943133,85.67338653,94.73263066,68.75551381,89.14023248,62.10622407,90.25521643,58.65706598,103.448493,109.6927902,101.2408005,111.4269271,63.92609721,109.4955178,45.54099163,76.69405526,60.98350756,58.43119117,174.4206891,165.6149939,175.7507516,170.6950602,201.1752335,197.3263141,202.6283441,220.4336798,108.073985,141.9712732,115.1469361,149.901809,291.2376168,292.381058,267.3005799,262.5198449,93.74931986,101.3405375,93.81861433,78.60671115,83.25683766,81.8767688,82.51700087,75.74502099,9.960305542,151.4692726,103.9482863,45.56007786,151.226798,158.0199216,161.1174944,152.0879735,122.5952656,84.35215133,148.3929811,171.3654364
Chr12-10454469,LOC_Os12g18130,1.123227505,0.33924429,5.054440043,3.92132736,7.565276278,4.808669581,7.815356753,8.971077117,8.178396271,14.59891627,19.25766672,15.87351323,3.760701243,4.181332786,6.786487859,2.692669195,5.01778443,5.112069582,5.09240072,8.168557308,3.285732906,3.221729929,1.603654218,5.083876489,6.438620473,4.947864056,10.11225266,11.48728422,1.047417049,0.835691489,3.456295873,5.560882461,8.925023614,4.413508893,2.636016724,0.850371337,10.920935,10.06135863,15.1995256,9.335028549,23.57152837,20.30018027,21.89814915,22.17742297,25.86681978,11.36479116,22.94394169,13.28508777,6.059527006,10.16616378,7.289353237,4.712319914,11.0751399,2.700530151,13.86509925,9.621157287
Chr12-10454645,LOC_Os12g18130,0.310209058,0.326457097,2.424014338,3.455089727,5.295882027,5.179652574,9.101310483,12.94437891,0.085706509,1.637901938,1.026162872,1.220341586,1.300649218,0.259608079,0.53049917,0.397440596,0,0,0,0,0.527779458,1.603775573,0.543945855,0.283799608,1.747548081,2.373775973,1.366699707,2.861182131,1.179167906,0.977096119,0.704952398,0.042556308,0.87839233,1.386405465,0.051573686,0.037789324,2.886684736,2.95446081,2.168361887,1.264557061,2.275470937,5.867550377,6.578016825,8.850561883,0.16560297,0.267941151,0.059631241,0.870908746,4.451192235,3.76351924,2.552993013,0.631175752,4.740934248,4.775384167,4.68979782,3.582054551
Chr12-10457007,LOC_Os12g18130,0,0,0,0,0,0,0,0,1.051859065,0.530007834,0.9766055,3.226802353,0.327620346,0.002398882,0.782433014,0.935178556,0,0,0,0,1.474481996,0.833503273,2.6182374,0.744965925,0,0,0,0,0,0,0,0,0,0,0,0,3.044300051,3.332171701,2.775362096,4.486898994,19.64679748,12.35604136,14.24815828,10.15138712,99.86912853,60.59517834,70.18924428,80.66469738,0.863258787,1.012914327,0.24371298,1.250763735,0.515960979,0.347138743,1.306328458,0.372675478
Chr12-10457465,LOC_Os12g18130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028668314,1.794775769,0.793659998,0.316011098,6.209058359,4.802033996,3.574357093,4.38061967,13.29856592,27.38884457,1.236176728,37.34172592,0,0,0,0,0,0,0,0
Chr12+18005089,LOC_Os12g30060,58.1638671,57.10782162,58.88613855,63.94271091,58.87712286,65.76704664,44.88692396,70.23580567,47.61323752,57.0909098,50.26166617,24.8708846,13.76402019,17.51841869,23.37136746,18.27288216,32.22135195,46.28617647,32.41978115,37.68937334,27.25855125,32.08583058,42.60022957,29.65990373,54.1954505,52.81897998,52.83331922,52.7343895,44.32285306,38.74903129,42.02077479,44.97812632,36.9667536,29.99442434,17.84441377,29.692888,33.56491798,41.1079733,36.33173749,20.25550309,42.04925137,61.69330008,58.67428875,46.57105979,61.14891876,69.31958489,57.45563937,71.26449692,47.34287368,49.2494033,41.44442175,40.85966563,84.39548356,91.66753422,103.3465417,59.29473036
Chr12+18005230,LOC_Os12g30060,4.337327755,19.31127604,10.56808378,16.14727095,0.693486859,12.05849127,18.66546342,13.78763393,8.80998719,2.084274985,4.670961853,3.231125359,2.365679515,1.390782559,2.893143137,7.489749656,1.824873214,4.046350111,4.289277188,0.375900665,5.443547106,8.19877962,3.980073098,5.789131296,6.889876784,6.143319136,6.23613915,6.303700893,4.71573363,2.627387032,2.842685552,2.298697949,5.531504413,5.473259616,4.945563899,3.340429786,12.7790539,10.15951204,6.95878932,5.23833444,2,2,2,2,0,0,0,0,1.653133527,4.164060258,7.776948586,4.413534072,9.719915158,12.05094922,11.41848902,11.45737135
Chr12+18337396,LOC_Os12g30540,0.958816633,1.258488345,2.394080251,0.781568979,0.121358836,1.025655263,0.322786725,3.172088092,0,0,0,0,0.940350102,0.413477144,0.721123632,0.374665909,1.514395401,0.87669851,0.461086363,1.024643983,0.196012544,0.377810972,0.697357131,0.387536916,0.11077606,0.61218207,0.825238714,1.161192646,0.502938222,1.183998535,0.583496821,0.4981149,0.215697742,0.584435984,0.201288004,0.692041953,0.906783102,0.630869444,0.444754494,1.244402574,1,1,1,1,3.576037098,8.178232818,0.411989569,4.797468638,0.388217599,0.825991974,0.303888368,1.672583409,0,0,0,0
Chr12+18349240,LOC_Os12g30540,249.6108903,234.2972142,225.2082834,198.8130869,219.9542327,241.8994968,195.0265192,224.122637,126.4221549,115.891044,127.9023777,109.9316926,109.8509058,137.7319776,102.3519715,112.8032812,101.0353649,167.8134955,71.93658494,165.8154591,138.2919274,136.3573873,120.4099364,141.9410893,97.77121555,97.51709965,98.79219528,97.06887351,139.6914757,137.3412614,142.7651318,131.9066731,155.6879837,140.2585266,142.2783915,158.9742861,129.7888565,126.077674,120.2793494,127.0734594,196.9478362,181.4183358,209.3330197,181.8419347,87.15275916,67.70199148,47.44835478,66.13775316,142.1187639,147.8400238,166.2481719,128.6076596,137.6397638,173.7738553,161.771959,157.6436946
Chr12+18342401,LOC_Os12g30540,5.549284307,2.951624327,5.274264822,2.590565304,0.202250899,17.06587683,2.203028889,6.432212684,0,0,0,0,0,0,0,0,2.122129125,2.83275302,1.143908283,0.827892516,1.917989248,2.932914861,2.478319889,0.542883419,1.637357698,2.025518818,2.187570287,1.410871557,4.023913031,4.844529873,5.392992975,5.727950697,0.789838654,0.891139329,1.875132552,2.273781982,10.13573283,7.731356778,6.531985139,6.916222496,3.858261867,5.876141686,6.723245874,6.712136805,7.987613749,5.16806663,6.033344011,16.05857491,1.65177595,3.626060977,2.381064186,1.87346822,6.260975617,8.736845742,5.491971836,4.640452634
Chr12+18335948,LOC_Os12g30540,4.48834771,6.038429041,6.534723015,7.863281675,6.356204227,0.712169978,7.361036896,3.272569528,2.712956614,0.728700722,3.359927245,1.642923072,1.325047751,2.335915554,0.152659706,0.894611386,3.438680458,2.867272464,1.970953095,4.297903297,0.401857135,0.736948672,0.197176439,0.079695703,0.376360145,0.645242409,0.111032671,1.05270501,1.191307845,4.325153295,4.906285395,0.227797375,1.721567167,3.525755074,2.475635237,4.312034322,5.120884968,2.377491053,4.652526926,0.544232417,0,0,0,0,0,0,0,0,2.915923504,0.879444898,0.045479442,0.874803116,4.051349584,2.453683275,2.128768043,2.513820488
Chr12+18335386,LOC_Os12g30540,5.460190044,4.012042278,4.01802284,0.267793132,0.547939591,9.831136183,0.295438547,13.57898158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.946979388,6.545327277,6.278972216,8.002305055
Chr12+18931958,LOC_Os12g31470,0.023803785,0.815953089,1.149060009,1.315318153,0,0,0,0,0,0,0,0,3.36212679,1.002895022,0.038547504,3.461660772,1.332972371,1.824221164,3.675380365,3.039327088,4.486866364,0.057691144,4.024051412,7.409269916,1,1,1,1,2.671795382,2.167608622,1.30948614,1.834560383,0,0,0,0,0.281704182,1.778235254,1.636583102,2.484108855,0.123698467,0.154709324,0.060997256,0.629343531,0,0,0,0,0.314110959,0.963716652,0.195303916,0.302440923,0.655595036,2.868518833,0.781480428,3.211187899
Chr12+18931875,LOC_Os12g31470,1.142083737,2.545867448,1.243149189,3.869072555,0,0,0,0,7.803799245,7.154307257,8.985672587,9.183072738,1.774699709,1.187759659,4.516419704,5.423303106,2.532053419,4.078351784,5.385802696,1.547232869,8.050750115,8.795703409,7.686684724,11.55533943,10.77207308,16.89140142,8.890262868,5.105755016,3.020863429,2.893130847,3.632952269,3.665902059,0.236080165,0.331740398,0.583864556,1.440440054,2.215340026,2.690826215,3.855243255,4.870099646,3.257213569,6.656532429,6.955937948,3.841709435,0,0,0,0,7.154968323,7.312684909,9.447886114,6.031719878,2.601097278,3.741943086,2.445640182,10.96319115
Chr12+18931708,LOC_Os12g31470,0.797153872,2.803201317,1.763930735,0.386595526,10.51973758,2.873555075,2.388012825,0.056811089,0.189582103,1.142370571,0.576184178,0.262721915,2.970575379,3.400169042,1.122814327,0.71444128,0,0,0,0,2.571978921,1.878160576,1.375509079,0.928589338,0.521987293,0.160123554,0.679299924,0.030641051,1.032107561,0.430580568,1.618178939,1.953545256,0,0,0,0,0,0,0,0,3.721281584,3.057462047,2.957009659,2.522066045,0,0,0,0,1.576632497,0.806592091,1.700642278,3.098939087,9.468480417,5.811454726,9.772423845,10.25451109
Chr12-21230605,LOC_Os12g34874,0,0,0,0,0.175380334,1.766005628,2.915876609,1.808435685,1.792415984,1.300629027,1.526454459,0.131773627,4.447614706,5.581239258,9.548022612,7.459913823,1.395949191,3.15826258,2.393867803,1.908864763,1.435493917,3.447811658,0.386488191,3.115072218,3.094578802,4.287546812,3.115414157,4.748294219,2.136157561,4.377404958,0.726343992,1.362414559,2.703338104,2.758421598,6.351596379,2.32079204,7.763177163,0.65438261,7.201470472,0.630385267,0,0,0,0,0,0,0,0,1.650633983,0.889132032,0.596574095,0.546322143,12.50847486,1.048373045,3.225479594,2.503080878
Chr12-21230296,LOC_Os12g34874,373.6567918,332.1551721,347.2809566,297.0470889,380.6524874,368.706859,363.6402565,349.2519394,241.8717548,232.6931057,231.3353083,215.8868995,909.3653534,1108.272278,1154.009039,783.0023134,557.1635692,580.2100299,562.7832666,530.2920824,392.8015112,313.7897548,334.7554858,350.4369752,392.3263524,362.1896646,302.6928046,356.7649628,422.4645438,460.264664,486.6696093,509.7252496,291.6050136,323.3306914,354.6843196,401.6849705,253.954365,249.6407766,261.3814249,244.7684939,84.80141981,76.34447885,84.21125719,84.39595467,197.2170785,47.3609981,246.9651207,176.1403344,137.2902619,149.6116762,148.28445,153.1256462,358.703733,381.3791405,340.0704258,360.4842972
Chr12-21230128,LOC_Os12g34874,1.262573563,2.22756504,0.579826665,2.645880371,2.269949909,0.974294062,0.524907209,0.369711723,0.277510058,3.982182658,0.559048338,0.56596695,10.476981,0.772737036,6.993526373,0.777806215,3.782731778,0.873207702,0.739593323,1.75417915,3.772329508,0.855164439,3.511044841,1.458398617,1.375978522,0.99539915,1.767493834,1.52947646,5.23217777,5.259740301,8.628050149,2.859908505,2.537877766,2.927396739,2.670501415,2.9877841,6.543339952,3.555494041,7.477424406,2.716675443,0,0,0,0,34.33385718,17.54105452,3.671438123,25.34919187,2.16649314,2.379361797,0.584364402,0.814469646,4.525240301,3.912659457,5.186172416,2.491753145
