chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,husk1,husk2,husk3,husk4,husk5,husk6,anther1,anther2,anther3,anther4,anther5,anther6,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6
Chr10+16185233,LOC_Os10g31000,5.340176919,8.423792227,0.250230996,1.258937112,10.06816246,5.2146908,4.315801222,0.222264633,6.201954455,3.499714396,3.102140714,2.738777481,2.986969919,0.270987798,5.527937038,2.173856419,5.122852706,4.284437967,1.268417347,0.577028483,0.952426184,1.602229983,0.344209481,1.941993635,8.505450919,7.587900215,6.848020566,11.8224643,9.837353917,6.133158144,6.602690999,5.852797826,5.915596538,5.412781209,6.10778181,5.470114195,0.866734752,2.446413046,3.342522254,1.417564859,0.322366844,0.62197602,0.054341327,2.074990772,4.837399661,2.288150214,5.98067748,5.941759993,4.798627551,0.469309553,3.083753658,1.378192962,10.30136166,7.636215997,0.580311506,3.598201733,5.161293743,8.768385729,2.322668963,4.636159141,7.141511289,9.783055918,7.604465887,6.332427413,6.805247419,7.837186891,241.3239075,269.5353826,128.1071006,23.67923404,98.02557031,300.1642232,1.938706697,1.936775284,1.422203682,1.586718691,1.387350721,1.734778764,1.639135326,0.749360491,0.266963133,1.663817198,0.248549536,1.921452396
Chr10-18724139,LOC_Os10g35100,16.1148565,23.11401268,18.30383388,23.64405679,15.39351281,28.08372015,15.53331667,26.87945004,41.12002609,27.55256036,31.65533379,16.25697029,42.06631934,47.79893089,44.96622946,38.92548253,38.72169862,43.89040509,81.72662616,95.21514338,83.22742643,79.03782042,93.59794388,67.98907504,24.20117693,31.57400815,29.22307328,36.19858159,38.34460179,28.67722519,16.55596444,20.19499985,16.75633781,15.09887178,15.57636116,12.70926716,40.53360991,16.62178182,38.05850274,34.11722755,49.87591686,47.30485069,85.81614762,72.86846204,84.79243162,40.82430717,61.77112206,61.67704991,40.06584832,93.44054776,66.47682236,56.07688887,70.48860185,49.85442425,63.20084534,54.05926666,120.6073796,68.03804293,94.68856406,50.02574159,53.64892286,58.13315024,47.15971983,41.38010653,55.81925238,49.97886299,32.08018193,52.95111535,24.54556352,101.8924206,32.30502372,87.99108297,145.4482363,131.1295585,133.4173336,136.8069212,154.9008846,134.5824559,34.16168454,35.24327842,40.5152918,37.03770847,45.81668082,32.82769143
Chr10-18723945,LOC_Os10g35100,0.811753073,4.090291934,3.689102241,3.385379112,2.593831168,0.1991867,2.657056756,3.259091991,4.501707844,2.702613295,5.37266127,7.612176683,7.808305886,2.525166766,10.20874473,10.43937784,6.309249139,10.15709532,7.960249682,9.041481616,13.44970111,1.156103406,8.039459709,6.823899022,10.01862158,9.25858612,9.80814283,12.95116027,19.75041364,7.157433605,3,3,3,3,3,3,13.05629425,4.788265037,0.67184565,12.62066412,6.391770594,9.348870669,8.714256939,15.41354141,12.69842987,14.23239777,14.13739204,13.71543603,12.92240185,20.66355619,14.61282416,5.11414766,18.5091269,12.13504103,9.590126794,11.87726078,4.399005979,6.783592959,9.958335331,7.095193,7.112980646,8.678701568,8.481407307,6.3402688,4.528045449,6.438900716,1.477874954,0.725750612,0.86850829,0.240965275,0.634941968,0.225898707,23.83165309,28.35211214,21.1383257,23.47942153,26.58582571,20.07293508,0.895415277,1.908679261,1.594830693,2.158327352,1.982208327,1.776043396
Chr10+19063948,LOC_Os10g35644,0.223364929,8.096379965,4.158901808,2.69068674,8.6291773,4.91768504,4.896841248,6.875707125,7.208276248,10.5779959,4.532075384,3.702269144,1.240308541,4.302398245,6.897067516,2.349597957,3.426903555,3.07249761,0.043359568,0.700433182,0.867737097,0.353023018,1.451502553,0.309036699,1.678321699,0.470484594,1.13214581,1.634160494,0.777779496,0.452396274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0.669171569,1.640801254,0.83421185,0.306618119,0.140058647,0.822407375,0.476497057,0.332117989,1.873337159,0.059092135,0.57941282,1.042532238,0,0,0,0,0,0,2.992133285,2.189410797,2.661764209,2.27832245,1.754194584,1.189385845,1,1,1,1,1,1
Chr10+19066147,LOC_Os10g35644,68.47861968,43.46849718,58.0948984,49.54106082,75.7917404,74.95423091,75.81635123,120.4845915,37.18032814,79.14490329,81.41559614,55.88801501,67.66446954,48.6947832,64.56757392,39.72016942,69.65250308,49.44686719,92.83091292,95.54396589,98.12206267,77.07237179,74.62300948,72.75097499,115.5785614,82.73809303,92.56842761,140.1082002,96.97579333,98.4918488,87.98482951,74.08337131,81.05283584,84.60709034,56.33367394,73.1943863,42.56208896,50.83298881,42.10849395,59.70859313,50.27226884,53.03259649,26.28825544,20.79097588,20.17621155,18.92379987,23.08865477,21.54543941,11.66157565,10.4422972,11.38419867,10.89566657,8.910174593,9.270569827,50.95854997,24.78147167,56.83683916,24.68808651,47.59591462,53.60282554,37.9012558,34.22381407,35.01777926,40.89868329,39.09611481,40.4083257,7.57636439,12.94146521,42.54242902,35.41814521,23.79262229,30.2623452,61.32119266,59.9328164,68.49046627,69.05394286,62.20061613,71.54016227,47.46498324,45.98834565,48.04583402,47.58243316,47.59598023,47.61128962
Chr10-19751629,LOC_Os10g36870,27.5313371,38.0959843,46.2167401,35.61851652,38.1290447,30.95858662,14.0615258,51.7596557,49.66688664,12.70417909,77.08942245,47.37699478,50.29943562,52.33421003,62.62480073,45.04508306,56.17997682,26.91438712,96.55759345,66.48505157,111.3020395,97.11783321,87.40981928,75.18542203,11.04581767,15.94880956,22.54396315,15.08006556,22.04091462,15.39380212,30.19837527,23.09618248,19.30943978,11.32027729,21.99229968,10.96912925,23.89080428,27.00363056,24.80387358,27.56211717,26.27014499,26.93966858,51.15544094,67.28691959,94.81189212,79.84910878,76.12601307,51.19126529,42.8273934,47.43854397,47.64303136,48.29555684,49.86695957,36.58029387,54.21268972,63.46510813,61.11559481,59.33555905,60.88356075,46.625943,97.93664366,86.56431361,61.12398209,74.92762829,68.46029389,82.63618414,24.10851644,48.18872182,45.94387198,37.62587434,40.4130696,53.04112944,56.91090377,41.5112804,43.93776176,52.8329672,66.56221027,60.0035856,42.39754443,40.74040242,39.82123715,39.10637111,31.38348922,47.69346244
Chr10-19751480,LOC_Os10g36870,11.78080723,0.394548636,3.709270843,2.291031355,3.535502367,10.02501272,0.396660806,1.300039378,0.288995571,2.593631922,3.301100373,1.517840793,2.634706759,10.77011196,9.53679583,6.769340939,0.517677926,1.510572377,23.1319752,30.02143494,18.70566013,20.9707464,25.94910662,14.91407359,4.856274464,4.539266905,7.965993521,6.213909886,8.851171041,10.80596037,2.939169689,10.76380833,4.922359761,4.818354146,8.411695571,1.90526302,5.906493017,2.436765281,5.017083181,1.0024384,4.688949396,4.583156624,24.67314236,25.73011726,32.83848872,33.45267328,31.85381778,30.50954671,17.4666157,11.50564455,12.15022083,10.79716263,16.83340721,12.06134601,13.25994596,7.947694456,13.13549074,15.76623761,7.774473413,6.17279684,14.75615866,14.31644588,19.02780444,12.9667501,8.178354016,14.20452654,10.56963353,1.022316133,1.998145743,3.536762824,1.556603382,2.175636825,8.344754629,23.47162196,18.67926528,14.27073105,7.215171427,20.5252486,3,3,3,3,3,3
Chr10-20398654,LOC_Os10g38090,0,0,0,0,0,0,0,0,0,0,0,0,0.797149611,0.234113439,3.774318008,0.784744568,2.939048345,0.684182457,1.21493841,0.627782898,0.239095962,1.957990258,0.139396882,1.77933925,10.58905024,2.43986932,5.523871705,15.23800257,7.519324254,2.95290717,1.141427847,4.353266836,0.645052402,6.938086661,0.15118785,0.757776097,0.352929544,0.120923959,0.313417655,0.589423628,0.761381861,1.44713048,1.928153119,3.246437305,3.585747957,2.123174404,3.550049204,5.514425978,1.129140256,0.224082157,1.433117987,2.379198325,3.966903415,2.523496217,0.831150462,0.748174775,0.626516154,0.925373524,0.309758754,0.276398558,0.564651524,0.732637189,1.154718592,0.634247548,0.443836616,0.349254758,12.97777692,5.540020429,3.9553199,1.298311451,14.37183535,2.300883367,0,0,0,0,0,0,0,0,0,0,0,0
Chr10-20394794,LOC_Os10g38090,4.126428327,5.592600432,1.6997163,2.038179165,3.135197839,1.535678931,2.115781709,4.588103758,3.448694894,0.259542458,1.013433798,0.212682125,2.031422265,8.69842725,5.07602136,11.8249079,10.59632421,2.34692328,10.20268483,9.459528081,9.953191252,10.81469016,8.150760155,10.80328098,2.596660687,5.162186717,0.28845195,2.083113109,0.207695171,1.175224188,0.328110842,7.016379916,4.803965361,2.163714879,2.789964979,5.389883049,20.4115956,13.8496428,15.2587703,1.148784709,6.690798132,11.50406141,182.3164053,195.6591577,231.5564931,189.7888939,173.7229542,227.720763,100.3072378,95.8526347,101.5732698,101.6582534,91.57596901,93.98458228,7.504420674,9.72443588,11.80001796,10.95662366,8.385756448,8.647727209,2.18561502,1.792898867,1.952266874,1.224643242,1.820489653,1.880177187,11.90368487,21.10674443,42.2598034,2.414949077,27.1791582,23.70713773,0.088190411,0.482778021,1.170793867,0.071152323,0.119877418,0.437268171,5.255388454,3.818333734,3.679438944,4.76746942,3.462358251,4.387796549
Chr10-20394583,LOC_Os10g38090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888014246,0.293404963,3.465689995,0.343816027,1.810731216,0.667869214,0.391769519,0.189306955,0.038982127,0.3411275,0.661706178,0.484426835,7.2917561,5.962331193,6.843308713,5.818224747,6.106563399,6.156544173,2.560361067,3.988924526,0.475941128,1.373183653,1.383897905,7.924480782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr10-20398744,LOC_Os10g38090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,23.63701934,6.958837086,38.53133275,14.50163348,12.57399378,8.043711288,0.848918689,1.264651667,0.134587269,1.371237996,1.324334371,0.192819568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477014883,1.075685908,1.168074958,0.180138933,0.647676708,1.158638037
Chr10+21226907,LOC_Os10g39710,28.36858859,30.3446712,32.17634878,31.272678,30.33687775,28.9492124,4.368851278,3.471254065,3.515259212,0.039339329,4.731886827,8.26549783,22.61643452,27.57510845,3.913587584,24.19283278,16.02509638,29.41516682,3.007884438,3.073927755,0.01258025,4.189518159,4.840257943,4.301639949,1.363795614,0.983497078,0.207098663,1.998727994,2.098356356,1.046138617,7.670587433,4.412687684,10.39796036,5.036095249,7.262523819,10.87198304,0.467385217,0.581568916,0.128787487,1.471909138,0.540945025,0.784957589,12.40803844,14.00530226,17.91362999,7.750180084,13.69732333,19.08609776,33.08982108,41.90984424,45.92500267,33.43127461,39.48789472,45.10612804,6.192745634,3.863440328,2.173523591,0.128659012,0.651856746,1.677381744,8.360597288,0.188738268,3.852300031,0.513577555,9.576877763,8.884648932,265.1902419,228.7587234,379.8043466,297.9574597,335.3586342,203.7683464,0,0,0,0,0,0,28.53169377,28.13811625,29.47433008,32.34240309,27.68648227,30.16203306
Chr10+21226366,LOC_Os10g39710,24.69673768,30.74703015,27.32893873,26.3851181,29.74688877,22.91598482,21.99033367,15.32340804,23.03174174,21.70760752,28.21576292,4.487022031,28.73862316,34.03513525,21.35677144,33.65793177,32.80295188,24.96593944,9.704167895,2.061258057,9.773168451,7.316853089,4.37779837,2.279185288,0,0,0,0,0,0,4.629923722,6.172202544,7.65509688,16.30614389,7.627299239,6.088910289,1.357358581,1.103692284,2.314442324,0.049251023,2.809955966,0.258013688,5.773154019,9.487351779,8.408347119,12.69476937,8.265893874,18.80237748,42.67155028,46.02593026,38.02152173,34.17124844,44.57850391,49.36650701,0.404118869,1.562920856,2.373595653,2.470414211,1.525142884,4.459941706,0.866719057,1.522839174,0.195730889,0.634215238,1.218347901,1.536512272,152.7054715,293.6990264,130.3702834,19.69670501,125.2564323,121.5333206,0,0,0,0,0,0,31.35417205,21.80558157,29.36002072,16.16190417,39.33745434,30.92311339
Chr10+21226302,LOC_Os10g39710,0.286329352,0.949727585,0.218148869,2.544961089,0.384209329,0.606115892,0.198156004,0.996755956,1.790763729,2.190467366,0.629509833,2.857718462,2.955039802,0.189349888,0.308472066,0.722464624,1.746794889,2.793349095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.65233609,17.5741603,62.28087235,21.46707094,15.45271641,32.63705453,0,0,0,0,0,0,5.179982489,8.079012182,1.091633839,0.591347201,0.828148944,1.125234588
Chr10+21297186,LOC_Os10g39780,3.184865014,7.047128389,3.124122734,1.730941808,5.571621555,5.120822799,0.045694889,2.314304243,0.545558523,0.022399477,2.546284728,1.132892926,3.807341894,3.856893367,1.257527157,2.629488573,2.888051683,0.075107769,0,0,0,0,0,0,0.104417173,3.341949796,1.61135012,5.599859709,1.967719394,4.698761926,0,0,0,0,0,0,1.025360329,0.936629351,0.364417704,0.943138404,0.063157868,0.327066776,5.350059105,4.552435117,2.367145956,1.352931015,4.726239403,3.264951337,3.015050068,5.852670239,4.993734045,3.793534255,3.439313231,4.392315582,4.319285194,0.883257479,3.934769643,5.585944903,2.283242619,5.611818995,5.009113411,1.882847061,1.89367439,1.689366304,4.145982029,2.334938823,0,0,0,0,0,0,2.801889656,1.045897096,0.94979531,0.305689594,0.875930477,1.088923281,0,0,0,0,0,0
Chr10+21297464,LOC_Os10g39780,39.71413775,44.65796534,31.94995766,37.44750385,58.57138343,42.93370817,63.3254436,53.01318834,57.4892518,80.02683414,70.86500257,50.38145388,84.2384036,75.25394459,77.32726404,99.43444184,119.0863628,78.64749449,64.00970506,64.80902439,81.28804801,66.72953373,56.85561321,48.10350975,42.97059931,65.4507636,59.17870878,72.4495602,29.32420022,71.58043133,32.74400759,34.82640437,37.60978556,29.32319744,36.16705606,37.62616406,39.59337113,26.01105091,28.61913619,17.99800782,28.65974073,35.74845065,44.22545442,56.73822291,99.7143607,90.90947137,94.81994405,39.39136918,279.1360923,314.4283841,302.21374,298.0889555,247.4226259,286.1523965,44.27188662,49.45970101,48.48957268,30.60639323,70.53461088,33.08274241,58.94961876,67.04933543,56.71107288,62.79934232,66.60190357,81.1554987,83.69656837,75.60378075,40.28130766,40.40245447,42.00145968,29.75372411,132.9020411,102.9007175,123.2683194,117.8654048,128.5655384,112.9594484,45.53876538,25.63038018,27.98869207,19.90772067,18.89548629,43.46314819
Chr10+21296057,LOC_Os10g39780,0,0,0,0,0,0,11.70484855,2.835678436,16.98036389,13.35892024,6.528887347,3.508779374,4.840930448,4.69836509,4.396238917,3.739315976,0.329736366,0.654809543,0.039489116,0.831142681,0.445983198,0.943016642,2.296221258,0.580048142,0.831987437,1.003722761,1.00763643,1.940441514,0.598271366,0.529293399,0,0,0,0,0,0,0,0,0,0,0,0,0.874966676,0.646306989,0.906130096,0.766554473,1.142643899,0.077379105,10.27143448,10.59290235,12.59221346,10.91067905,8.455856006,10.48986171,0.482238364,2.194077454,1.98676613,0.596592124,1.290248764,2.715407897,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0.159225646,0.073805,1.4191453,0.094761668,1.184124953,1.440287527
Chr10+21296001,LOC_Os10g39780,0.656560941,3.034418069,6.185712458,5.975685004,1.292216374,0.637483251,2.869965238,2.980765069,4.300866246,2.628463414,2.28020232,1.608971138,0.161620309,3.128460903,2.319962571,0.623519557,2.323146994,1.046961092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011961524,0.094377429,0.351918651,0.894190264,0.107653779,0.788180522,0.533220683,0.297946022,1.51991269,0.963042606,0.054867586,0.508037204,5.173186797,3.307624565,2.539429832,4.06129907,4.243982319,7.023532545,0.46887533,0.093697546,0.466284326,0.339034042,0.488743943,0.495214192,0.316406524,0.409240276,1.233631529,0.302196175,0.283787802,0.109487528,0,0,0,0,0,0,0.23493457,0.077832775,1.018384478,0.954382871,0.151474263,0.40786356,0.575528677,0.551504881,2.331988466,1.607732679,1.775251698,1.408112314
Chr10-21435395,LOC_Os10g40020,15.89271371,21.05760315,11.16037116,14.20559505,14.09137034,16.77381426,25.65040537,10.36199944,11.43594471,13.51678592,24.48269317,26.11899701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26628726,3.154370546,1.878872016,3.432903333,3.584246461,1.553749136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.87633333,9.089338869,9.210697265,9.293519449,12.18999476,10.19084509
Chr10-21435153,LOC_Os10g40020,11.9296488,5.715980593,11.67143714,6.275155938,6.163528632,12.70782597,17.33773344,31.81055976,0.284357638,4.673549163,14.15622742,22.90652142,5.394467565,6.517649936,0.286938695,2.125570756,4.036896103,6.498811521,17.53530185,19.13838028,19.93167504,15.98403872,22.66332314,8.75536175,4.345616864,4.236049154,4.612550021,3.705956999,4.218829075,4.40433326,4.46095357,13.11073317,11.39019093,17.33555584,10.52745897,14.74803006,87.30424996,92.70884358,91.75843276,90.42394629,85.34445699,90.46311698,7.320113233,10.07679585,7.184557332,7.574803099,7.314880415,7.899388398,7.760109303,9.620817154,3.717868705,9.508957806,9.917288749,7.272837504,14.12452602,9.11594579,14.82043694,20.52068072,14.40966023,11.71176697,3.797174343,2.798771663,5.399872015,7.93742362,7.978962478,6.333299711,4.991303976,33.04507528,18.30544862,30.95518541,27.32681473,4.96318113,5.461085553,3.525497217,6.521015341,0.985301883,9.670496209,8.952271817,4.953593782,7.604336795,8.193809973,8.179245781,5.654215741,6.69271583
Chr10-21884564,LOC_Os10g40780,300.4015914,284.6810413,268.5805538,340.9501495,212.6009513,163.9681512,213.5954528,265.510929,352.3180939,225.8985832,283.4424543,285.3024554,91.60794369,97.87970694,112.18884,106.1550414,121.0945227,97.7259768,93.59923754,91.25006269,91.04318367,81.74146337,98.33949868,83.74466982,110.3068697,126.1690322,126.8636746,132.2372391,131.4206058,136.01993,152.2355745,165.6090582,146.5057435,160.999593,128.8807895,177.1897637,113.2000127,113.54994,121.7289113,126.6644505,122.1117006,108.8747423,76.92535735,86.56240686,71.11609795,64.01187899,66.49483975,64.98105707,110.5791741,163.572453,154.2837966,141.5297475,113.7226304,93.49632188,153.4921079,136.3534358,108.6055558,150.4484487,112.7049607,180.8754631,136.6863961,126.3210108,135.9621873,135.9123159,129.9851212,126.1950127,6.11470753,51.00081531,27.10467498,37.57610025,140.9010186,69.05371718,144.58215,152.3342141,139.5831714,112.7223075,137.2376387,132.2810859,213.1183179,223.943711,220.2880262,216.797115,209.5330859,208.777961
Chr10-21884685,LOC_Os10g40780,9.784781477,12.87593087,11.26455765,15.2329939,8.687868471,12.31025259,15.88614177,13.59329103,11.88398611,16.16175107,15.12516294,15.4499998,0,0,0,0,0,0,1.57681497,5.609761541,0.541414184,1.712399148,0.262767396,0.435038986,0.21993974,0.712713628,1.620374599,4.697526112,1.608437334,2.565272858,0.534186995,0.983939011,1.208549756,2.048511989,1.135498205,0.718011568,1,1,1,1,1,1,1.020569963,1.102687056,0.467226702,0.618858265,0.178661165,1.129780003,0.556219179,1.235814442,1.555488195,0.834021808,0.036498854,1.009210489,1.776847384,0.248552869,0.848044974,1.212999289,5.698169737,0.684023106,1.648668338,1.908925168,0.601250007,0.688492654,1.379203857,0.868192255,2.813726872,0.754917201,1.461971517,2.190799689,2.969784899,0.31462096,1.408749483,0.914843216,1.066190428,1.094079425,0.350806012,0.714390093,14.13888753,10.51055328,6.230885724,11.14787435,11.97641352,3.22710725
Chr10+22752201,LOC_Os10g42240,0,0,0,0,0,0,0,0,0,0,0,0,1.669393765,0.398256179,3.6385812,5.986860902,0.771194559,4.128936249,4.568231503,12.70422675,3.401795903,11.2653559,14.38102588,9.306314986,5.589735402,5.446455015,7.443905611,4.522435393,5.268981383,5.366351308,0.718898699,0.718390917,0.001813505,1.310995433,0.820106561,2.45994681,0,0,0,0,0,0,0.089827779,2.178128353,2.314232955,0.532630897,1.406069158,1.72318861,0,0,0,0,0,0,7.846216117,3.560826327,0.991640631,6.279807981,3.063963862,1.678846831,4.314022391,6.883276032,8.016114375,3.295057595,4.825777337,1.237467002,0,0,0,0,0,0,0.401510725,0.674191518,1.869484236,0.633112674,0.27071579,0.563783968,0,0,0,0,0,0
Chr10+22753034,LOC_Os10g42240,63.99716478,50.43017369,56.98482113,44.51612427,53.4899843,64.21867567,57.65049294,62.75149831,57.64538804,57.20002338,53.17542987,72.1107902,36.76592192,30.26382618,38.45029905,32.93169852,31.6886187,36.56672496,348.4927732,317.4979092,333.2571105,326.1535644,322.9890587,336.6466193,458.0717947,341.1848142,359.8632702,389.1326242,383.553917,412.4255521,215.1675975,208.5973547,249.6613147,243.8768967,193.9207968,232.4877936,70.50131722,66.91307921,60.78260895,70.89588546,73.59219358,66.95225269,20.48537369,20.89117112,17.85607042,25.23361741,33.39625221,18.76278978,3,3,3,3,3,3,53.11351656,52.10790563,56.73764177,51.45950696,49.11034433,39.41381113,61.55209789,55.99441888,65.38405419,45.67000602,53.42583903,67.46650064,44.85331307,28.04018367,7.027645192,30.05089847,20.47363647,60.7772692,42.30783013,42.39435662,45.26242315,42.04822483,42.42177,37.27289144,69.97625961,68.1731747,61.29910853,66.29972134,64.28255676,60.6014371
