chrstrandcoord,gene,dry_seed1,dry_seed2,endosperm1,endosperm2,imbibed_seed1,imbibed_seed2,shoot1,shoot2,leaf_20days1,leaf_20days2,leaf_60days1,leaf_60days2,stem_60days1,stem_60days2,root_5days1,root_5days2,root_60days1,root_60days2,husk1,husk2,anther1,anther2,mature_pollen1,mature_pollen2,pistil1,pistil2,embryo1,embryo2
Chr8+25717616,LOC_Os08g40620,11.21059363,9.864439705,8.619425716,7.998063016,21.71437653,24.35284723,4.900008765,4.798434367,14.3820319,49.09070255,26.7136476,13.25241953,14.51853789,14.93262979,19.11445055,11.30659138,14.92115154,13.48387317,1.919878221,4.994816923,9.096905955,26.95132294,128.9511726,36.31571275,4.871426588,3.631273259,0.509077509,2.653994752
Chr8-26165429,LOC_Os08g41440,0,0,0,0,3.043847264,2.058335711,5.005777412,4.31405748,0,0,1.149757829,2.337711873,4.643212275,2.952222627,1.629697868,1.623022629,40.0998178,34.81448129,5.851284615,1.130043913,1.997796543,1.503111216,2.024609051,0.133134752,15.64663598,10.47435128,0,0
Chr8-26165335,LOC_Os08g41440,0,0,0,0,0.117475042,0.348612626,0.468299603,0.156344171,0,0,0,0,0.129777758,0.606587071,0,0,6.058794374,8.197448903,2.518322598,0.026867512,0.165436818,2.100456989,17.98578449,38.02011127,2.476178412,2.638616839,0,0
Chr8-26165067,LOC_Os08g41440,10.51672023,2.69209769,4.9683563,3.307327454,82.69072439,96.61172578,42.01082313,50.81632089,15.74166314,7.216169989,17.98294417,32.25209069,39.22093669,30.23056878,12.59057679,17.73511749,175.1664835,136.7748436,257.4740686,237.6197486,64.05941047,72.30916164,11.41035046,33.54256825,240.3172957,219.7307026,0.590693821,4.593522938
Chr8-26165225,LOC_Os08g41440,0.049929548,1.829670742,0.748457716,1.091677714,22.15455048,21.8288773,7.427581125,17.94725602,0.485848632,3.186573079,2.747196513,3.921846886,18.5097234,17.50959621,9.757169495,4.813850133,80.72880824,176.0722663,81.01683718,91.48926646,22.03694499,22.51131739,35.94101368,6.747966527,146.590786,149.8453301,0.775558294,1.386038783
Chr8+26770131,LOC_Os08g42400,0.462545125,0.139011262,2.706304043,6.917023529,4.688978485,3.622331401,65.7511944,70.3865325,249.6360823,269.5469404,190.907899,160.406413,62.57711312,77.48007827,19.94104429,15.96358016,30.63308172,33.83640578,134.9011573,131.9565295,7.893712873,8.399991702,119.2960271,43.06220573,35.94936683,34.09405538,8.342862406,0.53309357
Chr8+26770326,LOC_Os08g42400,0.860089082,2.363276431,1.10771848,1.273144649,0.038722379,0.390356913,121.3022255,123.6385116,478.5434686,465.9256043,518.1422313,503.9645312,184.0439153,188.634329,47.10908989,59.01874629,111.9818517,106.6563779,420.1798517,424.4060974,3.967807994,7.951235172,10.80653672,11.25167603,53.1456621,42.85946482,5.495279987,1.843448196
Chr8+26822092,LOC_Os08g42450,251.9387721,38.35724477,197.4912512,118.3359414,366.3956859,472.8615102,107.3004773,151.3437676,256.7311373,306.4307526,207.7882571,232.0706756,179.3278414,189.0836623,160.1633019,168.3151033,178.5219077,177.7625484,127.6724312,157.0160882,84.87402569,85.98461411,16.16102598,210.4823258,94.45716054,91.96422778,116.7245095,121.8825819
Chr8+26822164,LOC_Os08g42450,2.284745472,3.011032016,3.533505905,2.796641336,8.280931959,23.64582934,8.508296162,8.331009004,73.74973479,33.55884993,3,3,5.766070994,1.213024798,5.013935533,5.270132579,9.306537951,5.86365314,5.822715837,5.845333467,2.079562891,0.213050285,0.447939113,0.62463792,1.761630523,2.245801268,12.02569623,9.692854544
Chr8-27344944,LOC_Os08g43250,0,0,0,0,0,0,7.227437575,8.952932811,0,0,0,0,0,0,0.742616228,0.163388955,0,0,24.78419121,7.217318302,9.064711221,5.516588966,0,0,3.993098657,4.033484804,0,0
Chr8-27345174,LOC_Os08g43250,0,0,0,0,11.05371959,1.639190204,23.67686896,25.35907471,0,0,0,0,0,0,0.110637235,1.174058764,1.274273841,0.130498975,4.015221271,9.870257688,1.901100327,1.839277965,0,0,3.412988913,1.248915807,0,0
Chr8-27345090,LOC_Os08g43250,0,0,0,0,0,0,9.280196055,8.615867887,0,0,0,0,0,0,1.444406751,0.14921067,0,0,18.74190794,16.21300251,4.640266848,1.746913154,0,0,1.887540428,3.300787656,0,0
Chr8-27548082,LOC_Os08g43550,191.4579163,185.7570914,202.5391688,198.4750733,267.0188192,292.7787945,96.62052285,81.36871436,249.9775112,270.0439894,362.6202936,271.5997595,317.2244623,335.9803388,171.9699864,164.0556529,1293.528549,1215.894705,68.9919055,108.710371,20.60888011,11.13745929,77.55326569,30.67895034,19.6814542,26.11559858,236.5318054,259.1511353
Chr8-27547943,LOC_Os08g43550,0.08070077,2.146164708,1.726558027,2.554792259,6.436891968,3.717289068,0.518800934,3.479050598,3.845701648,2.157096103,15.02148805,14.63158304,7.686441161,8.561950209,3.697570923,2.975472899,60.84926748,74.83008737,7.054807567,7.107312068,0,0,0,0,0.484735438,0.958309736,1.523620422,2.566330511
Chr8-27548185,LOC_Os08g43550,5.229848945,8.843687117,6.392369342,9.590387341,0.768382587,0.485159584,0,0,0,0,2.014812214,0.011121798,0.470344674,1.280393101,0,0,2.111214612,2.188875526,0,0,0,0,0,0,0.812428512,1.937226993,4.592852128,3.427997304
Chr9+419105,LOC_Os09g01590,51.72663567,42.6119502,58.16846871,71.79367497,20.40805286,25.10565787,11.38625205,21.2478349,35.35704761,36.5424236,20.52801871,22.60316772,33.05752139,34.28851871,23.65572714,20.2777496,18.87703849,17.59672685,18.77151652,15.24615085,9.686837342,10.05614849,17.04248612,24.27961942,14.43767895,17.65233454,31.03539135,41.97978061
Chr9+419014,LOC_Os09g01590,15.7136073,9.720613491,11.89851629,3.293553991,1.677725982,2.505243414,0.546237449,1.023598138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.055303071,0.105885448,6.463631057,7.262600967
Chr9+1549075,LOC_Os09g03210,37.8120133,51.32868055,62.16079819,55.4608878,4.687351715,12.38427655,0.748805002,0.308163033,3.45618231,3.945792213,0.003473373,0.70954085,1.382303325,1.817930236,2.585424816,2.207069484,3.805677479,2.622507889,2.817642369,5.355480969,0.122128699,5.387488253,1.627355574,1.243528539,1.465483701,4.012752122,57.78706583,58.98894179
Chr9+1549387,LOC_Os09g03210,2.044096208,4.98361093,3.366205876,3.453390577,0.394284847,1.306826759,0.63153227,0.117790993,0,0,0.527006806,0.0202717,0,0,1.106168766,2.33110549,0.170108446,0.401504122,0.188538191,0.680791027,1.438246275,1.799690896,0,0,0.465955786,0.389999727,4.183608115,4.272043166
Chr9+1549562,LOC_Os09g03210,106.3860197,103.9093656,126.9761726,143.4655927,235.325477,175.0998587,122.4361017,139.9466366,131.399667,114.2794542,154.1294412,182.4611188,168.1909958,202.667731,137.773833,156.7399455,135.7901463,180.2808581,99.99081476,110.7426031,227.0354438,200.5277345,89.25580199,131.8164463,171.848897,178.5629492,95.54961852,80.64552811
Chr9+1549779,LOC_Os09g03210,0,0,0.833305476,27.56332431,0,0,0.86850691,2.104673276,2.416512964,1.638628206,0.831241565,2.616840165,1.141640752,1.325803165,1.543627323,1.074886214,0.355217876,0.459260661,0.724293786,0.670524087,0.205276958,0.013073851,2.938844451,0.063673096,1.323053824,0.495588537,0,0
Chr9-2396748,LOC_Os09g04504,6.39470796,7.067955698,2.951621877,17.90431662,35.31973415,29.66752928,43.89354233,41.53724592,41.39097147,19.65925471,25.00904587,32.46536719,30.30419194,29.12129121,27.20092204,20.03226382,22.60984663,25.14948221,53.75807328,28.84894327,20.58536262,18.97250616,9.012754883,6.803845971,18.34922294,18.66385441,3,3
Chr9-2396803,LOC_Os09g04504,32.78218559,38.10368113,32.51591865,27.73099931,22.64460287,36.99426922,20.72904531,28.31213661,5.893185811,3.361350608,21.06144653,23.01821537,22.04551605,26.30473501,11.20331745,7.171907503,14.75979453,13.05779774,42.7891782,20.63726999,18.50083321,26.12420285,14.54155117,1.000714743,26.31412056,22.91477164,67.9290498,68.04894919
Chr9-2397103,LOC_Os09g04504,4.821484041,5.543875917,0,0,3.596024242,2.762401831,1.835044604,0.719903968,0.248235517,0.112773948,2.111457214,2.435899233,3.714938346,4.866347295,0.576235055,1.876700648,3.242145436,0.252263344,3.58045007,2.325506121,1.626310741,2.780637269,0.594140132,4.577268808,0.901783347,3.688011288,2.960217248,2.059653914
Chr9+2600727,LOC_Os09g04880,13.36572928,10.58658744,18.46599604,16.81573238,35.20115788,35.94181526,90.33984471,73.83906299,107.5966094,118.3728857,163.5502181,216.8818653,83.56048313,84.63605775,35.08969345,29.43659973,18.66211186,19.36239621,19.16250471,21.98431652,30.54521181,33.08373995,13.07449203,23.61765816,48.89338401,66.06734987,16.57032916,20.41683852
Chr9+2600539,LOC_Os09g04880,0,0,0,0,1.38292864,1.255030954,0.716246735,1.322859175,1.466533416,1.032267073,2.870228871,7.450650925,0.212683112,0.062905507,0,0,2.675901324,0.588756436,1.017195103,2.761510151,2.557510611,1.058959544,0,0,3.782693461,3.738206193,2.500883158,1.948428715
Chr9-4707115,LOC_Os09g08890,56.85643025,27.65109482,3.670329915,4.979709708,3.639452058,1.78067388,0,0,0,0,0,0,0,0,0.745612877,0.314678458,0.414797821,0.496815198,0,0,0,0,0,0,0.366285591,0.063283984,12,12
Chr9-4706490,LOC_Os09g08890,33.14485127,13.73656626,6.355107663,6.183497394,3.352569607,1.327123697,1.123776578,0.05302241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.915133973,3.881763654
Chr9-4706243,LOC_Os09g08890,16.2712555,35.18700683,0.560189915,1.129520882,0.014442116,1.764062678,0.637324525,1.133897217,2.982741034,2.656115566,0,0,0.150789175,0.958934353,1.221197077,1.042970038,1.306019106,1.472646927,0,0,0.226129363,1.161704073,3.753427774,1.898316839,1.111893631,0.423108014,18,18
Chr9-5306888,LOC_Os09g09790,36.98187583,59.11495598,57.81814369,60.66763154,1.389555288,0.375270491,6.760628046,5.491382251,21.93459378,11.52984514,29.22030959,19.073051,4.347300708,2.438771555,0,0,0.77070682,0.382662895,1.838470509,0.904935375,1.556997408,1.150991268,0,0,0.712170265,1.090964404,32.87412491,41.74144699
Chr9-5307541,LOC_Os09g09790,38.45064753,55.46265976,66.79911539,104.4847607,55.73195546,57.5646242,94.48777293,83.65297537,129.0379998,131.371551,101.7185317,131.6256998,49.15807284,50.65903267,13.24597714,18.84351741,9.418935116,6.998445764,34.44793531,21.16841558,46.8179203,51.96033416,2.154728221,1.198761068,25.91390807,20.25733158,48.27353987,45.54187002
Chr9-5307473,LOC_Os09g09790,0,0,0,0,0,0,4.303103412,0.25542461,0.95481154,1.163283072,5.796746558,3.905544662,1.473505466,0.872288607,0,0,0.637119637,0.280903314,0,0,0.335269354,0.408126636,0,0,0.021030849,2.801805483,5.482635845,3.981811469
Chr9-5872735,LOC_Os09g10760,4.766684382,3.933896873,4.020935933,2.887381483,2.124310471,1.909197197,4.410830868,8.682970396,4.689549306,6.060502946,5.245266571,7.0067477,4.918644211,5.642615973,12.68058204,6.874170872,6.765039024,3.877183349,3.079033294,3.90387179,3.417612592,2.794521433,34.0648638,5.272378389,1.748833847,2.403192343,1,1
Chr9-5871064,LOC_Os09g10760,1.943530751,10.64618699,26.22875178,16.52063926,7.222458494,34.5370388,982.1444483,970.2312188,74.07517364,77.97512295,167.3846511,172.9310158,171.4715885,177.8834833,45.87267097,45.31825118,9.005140899,6.801015111,115.0039365,131.3802314,36.58451328,41.96158329,237.9435789,109.6312347,164.0864544,181.6418087,20.68386809,14.77454086
Chr9+6234610,LOC_Os09g11230,4.840967646,4.708295065,19.67148568,7.736399464,3.457565731,6.399960571,4.924934708,2.255653469,10.04616955,6.498799624,6,6,3.071015781,1.377112599,2.502667346,3.22235463,3.633021233,3.232577767,0.181687902,1.660278841,2.083736048,1.488545062,0,0,7.571272692,2.595282135,6.994555643,8.358306341
Chr9+6239007,LOC_Os09g11230,5.491557858,4.99453934,4.741678451,3.06483673,5.383996327,5.686424196,0.379063134,1.094397177,21.99748677,3.673422703,0.989518828,0.681352527,2.110250453,2.917635583,1.141206841,2.79697689,1.543568439,1.892992019,10.93518774,6.116221331,0.430897412,1.174631793,0,0,2.907572752,3.916134993,6.965035293,7.402892178
Chr9+6238848,LOC_Os09g11230,263.2061638,278.8448263,280.27237,261.26216,196.2994497,131.725815,75.40973913,73.74985078,80.4992938,62.67028975,68.33925867,78.30365006,107.977987,92.49512962,98.92479452,55.42934359,53.82472905,35.44531999,80.55569733,69.96320253,89.27398835,93.7680203,289.2939373,10.18742805,84.29945028,94.66145822,237.4684888,231.107971
Chr9-6434665,LOC_Os09g11510,18.70447891,1.865868112,11.41285909,10.87818222,14.83078695,4.789385247,62.77579679,58.96481992,41.86981634,35.22692406,49.75502669,45.02114531,18.18615229,15.98169087,12.72434958,12.34110506,6.357430493,4.923542291,39.16391193,38.49552586,12.69501739,13.19863583,2.690785745,1.662724226,20.31262635,20.06858087,32.01835171,24.83993961
Chr9-6434733,LOC_Os09g11510,0.849457082,7.146079839,2.390968883,9.491605197,5.477207897,1.227938086,26.61538115,20.40251448,18.87633266,14.051817,8.056633541,6.598751765,6.629622277,4.813910386,2.559462484,3.77407793,2,2,7.979043984,7.86078176,5.223448064,1.832320448,6.291763251,2.810938443,3.1957407,5.326831832,3.685144544,8.870385847
Chr9-6434820,LOC_Os09g11510,4.694451474,5.651667448,0,0,0,0,2.451849302,1.274615555,0.826033875,0.069139888,0.255640384,0.606961737,0,0,0.550821671,1.276648794,0,0,0.703933602,4.499425209,0,0,0,0,0.648297878,0.576124029,0,0
Chr9-7293068,LOC_Os09g12730,30.50623475,49.60594217,47.9815399,45.16899477,29.82637917,30.12527722,22.02310496,17.01566461,27.34940527,27.27029939,35.23779702,15.35686952,21.75038384,13.73244262,17.56104068,19.015708,14.00749721,8.040537551,19.36009597,17.00253591,13.12701557,33.1387978,40.09053459,56.88944638,19.72237514,20.80309079,14.64253812,19.62578562
Chr9-7299837,LOC_Os09g12730,0.120661322,0.536322648,0.513658747,0.226174834,5.478400358,2.366101898,1.515138462,1.387574935,2.950629972,0.191153306,2.977447344,4.486129526,3.485979493,0.382387025,0,0,0.895745079,1.929587317,3.823667564,3.100641389,16.30735205,12.68634968,53.72577161,90.6183223,6.853158692,7.829377251,3.941826685,2.19703613
Chr9-7299795,LOC_Os09g12730,0.59926941,0.917054159,0,0,3.570131212,3.258930668,2.114550649,0.438566916,4.929720625,3.263770191,1.271784867,0.371635331,1.027967987,0.680933953,0.504578461,3.026973045,0.238793921,0.380176445,2.619559953,1.058271987,5.929403092,11.6308092,0.206408574,1.308485678,0.837239435,1.427153641,2.138608299,2.381940757
Chr9+10254794,LOC_Os09g16760,11.02839352,1.773135786,8.263658458,15.62103973,16.04656358,8.250353409,1.340702781,5.338269838,18.27157373,18.28514823,36.48527878,29.71416228,1.569147968,0.284636284,0,0,0.683117793,2.157339536,0.619519157,2.506779424,1.975826105,6.87089416,0,0,5.443568526,5.26488652,0.194060023,2.136508191
Chr9+10252677,LOC_Os09g16760,207.7623766,193.4586382,232.6176483,261.7230415,338.2046811,199.5477047,211.2278454,222.2027438,272.4220925,382.6998496,300.9958224,272.7027453,261.120377,263.3019516,86.3908608,63.90103463,498.0092892,438.3012462,87.05455379,99.21549798,143.0847229,108.684074,21.62745447,125.6785322,161.0891086,285.991586,101.9654954,89.21557461
Chr9+10253092,LOC_Os09g16760,10.22328355,16.42467035,27.25599563,47.89554577,9.630582859,6.681729713,0.504325155,2.179368019,10.62157464,0.012391945,5.549753238,4.321037992,10.25363147,11.16773498,0.24942538,1.549911887,6.348425086,7.664421331,5.237375932,3.022849678,1.049142078,2.32532516,18.64093199,3.707988205,8.287092407,4.302010833,1.177078282,1.956785583
Chr9-11540365,LOC_Os09g19280,0,0,0,0,0,0,1,1,0.329591874,0.625841568,24.42334207,25.63597511,13.73573893,15.73307881,0,0,45.83220412,31.76944611,0,0,0,0,0.355282646,0.64193079,0.07432051,0.261416402,0,0
Chr9-11542257,LOC_Os09g19280,0,0,0,0,0,0,0,0,4.829633233,9.653799133,21.10937972,27.62285683,42.30638147,30.86527756,0.645029591,1.388833788,20.27243248,9.412089223,4.683045768,1.304402176,0,0,1.030251844,8.709437923,1.247022306,1.661138498,0,0
Chr9-12558331,LOC_Os09g20860,16.42171733,20.44668094,20.56462672,12.45623,20.77046257,17.58673994,16.88724626,14.61498393,8.392196353,12.4895217,15.44650286,15.26829113,7.753250262,10.37906317,26.79788283,27.23874083,13.32931173,21.84236822,10.39468446,12.08145333,4.514636486,8.237262791,0,0,17.85127759,24.51568978,33.85955938,24.08965467
Chr9-12560753,LOC_Os09g20860,0,0,0,0,0,0,0,0,0,0,0.006960683,0.513612019,0.047318398,0.426874973,0,0,0.351065256,0.239496017,0.641992702,2.225570401,0.694253525,1.449389412,5.754190925,14.99622155,0.816057937,2.467871685,0,0
Chr9-12558105,LOC_Os09g20860,16.47993754,2.527268855,16.55025453,4.903008582,8.218023832,12.32416819,6.995272229,7.938735565,7.328492903,11.29560424,3.334333577,5.494378192,8.738536332,10.9803838,17.65442066,12.26467806,13.07683622,12.62633164,13.82929302,16.82501625,1.522233694,3.938516721,30.78366857,6.128892949,5.664211345,6.861747543,3.692599079,2.909846215
Chr9-12558396,LOC_Os09g20860,1.407779045,2.838300705,2.6941757,13.87815747,0.702625881,1.376064853,2.443293437,0.270349775,2.086172352,1.878470537,0.501169669,0.413255934,1.474148568,1.31061702,2.004965778,3.464795943,0.119860052,1.222563655,0.764680782,0.506773885,0,0,0,0,1,1,8.610064192,2.400941188
Chr9+12602160,LOC_Os09g20930,0,0,0,0,0,0,1.094775504,0.61193027,2.948536623,2.874728765,6.761190404,0.461981399,1.676824571,1.416060808,1.518192763,5.905553131,2.293390119,1.260365798,0,0,0.340263448,1.015422416,0,0,1.069201103,0.411218288,2.566845876,0.550552585
Chr9+12602058,LOC_Os09g20930,0,0,0,0,0,0,0,0,0.087702122,0.050254808,1.193792094,1.994538399,0,0,0.686015298,0.968201363,1.013947058,1.997412835,0,0,0,0,115.8595367,45.85516408,0,0,0,0
Chr9-13631857,LOC_Os09g23084,2.549168271,0.864212003,8.54809951,8.415546801,0,0,1.405114455,4.602983029,0,0,0,0,0.010966595,0.537681503,1.483318455,2.072955657,3.097300846,4.027145346,15.24435499,12.591855,3.650202108,7.515490485,0,0,3.476379774,1.375172192,4.145389586,2.299969029
Chr9-13639118,LOC_Os09g23084,3.349463795,7.388853469,0.189402729,1.925850206,0,0,0,0,1.319999124,0.986549796,0.395144771,0.3003502,0.347362963,0.189284199,0,0,1.33947547,0.476478723,0.4312314,1.106127607,0.5154979,0.913414602,0.993614641,0.581802754,4.1914954,4.760170025,1.626254383,2.138850525
Chr9-13631812,LOC_Os09g23084,5.805518503,0.650165647,17.7510546,0.393743355,0.431369005,1.491798127,2.706298469,2.556291029,0,0,0,0,0.489735133,0.388486464,5.93416304,2.678827918,4.058027572,3.182364871,13.46782012,19.51142764,6.080375312,3.783374105,0,0,4.554580073,5.435411263,5.19962737,3.45733177
Chr9-13631662,LOC_Os09g23084,39.23157742,22.98687934,64.32776223,58.63075658,4.956347806,5.420095036,82.34767986,92.13341628,42.1514331,36.10259867,60.37334582,78.16501192,50.07894307,56.9944148,127.3539324,124.572848,361.8176809,354.2953728,265.4486141,442.9995122,170.4346866,136.4768696,45.61940169,4.619861116,233.7191556,147.3498233,59.61889073,58.55531276
Chr9+14464256,LOC_Os09g24330,0.108609288,0.085866713,1.840099787,0.721096203,3.40090417,2.676783836,0.770412686,0.167664814,3.169154196,2.526576276,3.94450155,1.466769718,0.756513939,0.009880594,1.263112331,1.47219038,0.311103615,0.759158159,0.229965557,0.250005792,0.573313169,2.115471642,13.16523473,12.86459447,1.79827423,2.593458225,0.397867126,2.070289368
Chr9+14469366,LOC_Os09g24330,19.21616149,21.07135034,18.51168265,10.6048895,18.61883998,18.59784259,5.38254574,7.948271588,1.009686598,7.660476054,12.69337633,20.67242029,13.50621486,10.7597527,15.08394328,14.73809335,58.34922553,49.85311417,7.741409517,6.264573197,7.271105285,2.907074499,0,0,18.81407564,21.75650251,5.573704649,7.156846911
Chr9+14469656,LOC_Os09g24330,0,0,1.07759059,2.444336577,4.139521808,6.101167618,0,0,0,0,1.094168696,0.172260423,0,0,1.172518934,0.889250499,0.585889984,4.170760822,0,0,0.435955428,0.681454394,0,0,1.427243876,1.496135377,0.213287659,0.772624784
Chr9+14469512,LOC_Os09g24330,6.936223352,2.90078666,0,0,17.03367175,12.16879898,4.853205528,4.567485873,5.588630165,7.840720291,16.88130312,13.80639918,3.284056915,3.908917462,12.41016338,13.81414683,84.15715617,59.20517735,25.10782108,26.53315331,9.314860461,4.364547889,11.32896009,70.71265202,9.97315851,8.082737518,1.536721063,1.376786672
