chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8
Chr7-29292322,LOC_Os07g48960,85.81767618,70.81532184,97.38512688,102.1824429,63.13783769,65.42972198,112.8668246,12.49215615,56.50632554,62.56797094,67.16834044,64.63590242,70.97386373,62.36614243,81.13578994,63.16310778,52.59200088,56.20790652,35.72234222,64.64794756,48.25868624,58.2262771,48.40477832,51.52650566,35.12469318,23.57899517,21.19734569,27.99478775,20.13630849,34.92714231,42.01254001,29.41247146,0.021195893,8.222215087,7.692850752,3.088957498,15.03836022,4.821685884,6.160746669,11.42551728,20.2219238,23.94963898,25.86776436,20.19510048,18.11488665,22.59401999,12.28265865,14.71611819,30.68395099,27.73612801,19.84448163,20.37580096,25.40402099,23.72648965,37.19266741,20.64090682,72.41452665,76.92021142,71.67000224,83.21101951,77.83166876,66.05117309,68.83705571,82.45940271,33.33376913,51.00627236,52.84247739,65.93197085,53.35212229,57.57946534,46.94378232,32.23763814,40.43249895,20.18754216,26.89183962,42.62318702,35.32268542,37.47992496,18.81214159,34.79002343,22.45508004,24.16916241,25.23083748,22.6386498,23.48978146,22.29832227,23.22604538,21.02272026,38.63265249,60.64461076,18.16604389,6.893345727,64.81996711,40.59805132,17.85148516,4.633490817,34.88901989,49.424104,34.38848086,48.84523147,72.49724661,38.10738276,60.94698621,41.88636552,63.44827017,102.380312,74.10893273,95.04006794,103.8154037,93.76869335,69.3087911,77.40303925
Chr8-63845,LOC_Os08g01090,0.976799039,3.216841764,0.722208104,2.665704258,0.396930468,0.876469401,0.588869804,1.501793261,3.81266759,0.035057924,0.939451417,2.128877827,3.670198436,0.939411071,3.383262253,2.069624238,0,0,0,0,0,0,0,0,1.140879753,1.023616967,1.994404203,4.464232842,0.955178103,2.496659453,2.107597643,1.949000871,0,0,0,0,0,0,0,0,1.873451787,0.231512923,0.398975147,0.566370125,1.455463706,1.255754237,0.41357519,0.541175195,1.853662808,1.245452241,1.389572298,0.829146858,0.755672454,0.601723424,0.341935822,0.544975183,1.230732795,2.583356872,2.162687815,0.969225593,1.473164445,1.947639623,1.529937176,1.188340986,1.176217932,0.157771712,0.166467792,1.198314174,0.644987131,0.678063435,0.730957144,0.042741758,18.00326705,9.692804265,11.69430313,10.48768789,4.077091105,10.62667106,21.74768627,21.54440177,7.081141304,13.94035688,14.20068051,12.06464645,12.40454823,12.3368482,15.27289559,6.02827374,0.831774384,0.004335556,0.261978053,1.016921741,0.05683282,0.648006681,0.734123597,1.388362389,0.483900797,3.076415916,1.735277657,1.829695129,2.049724658,3.044410992,1.468017849,2.645251055,1.228027412,0.694774937,2.175444354,1.977179907,3.123295007,3.889124469,2.004581477,4.356710814
Chr8-63628,LOC_Os08g01090,173.7939918,115.9962185,80.86184999,174.2060144,167.2023889,49.32339168,109.5459851,154.1024471,116.2757185,47.67723901,90.05133465,69.32339322,127.2491018,83.07972251,62.19898335,68.54550708,146.804609,118.3922431,218.5355286,162.4246771,256.923322,98.34015952,260.4224339,216.9396666,330.2185229,313.3350479,326.1544322,321.4080057,307.5521898,334.3679706,322.6575361,330.1666209,190.124766,180.5251337,210.0944215,184.9841611,213.9338088,203.7412911,187.1386139,164.7253974,267.5118208,169.5852279,178.7141908,190.098577,205.0938565,231.2143037,218.9234853,239.4100226,230.9668793,229.915453,281.5320543,223.4048803,228.7418974,232.07703,252.6876029,209.634226,66.97302428,62.22007363,61.6214369,73.75562995,65.98278622,70.25879842,83.91901056,51.19023873,75.36883061,73.49827765,77.04583685,78.83563127,74.62614252,77.2582366,79.58742126,77.9577402,218.8471043,200.1059252,204.8558449,195.7728729,185.8065884,191.7760678,179.4100363,208.7260171,787.6675293,669.1777289,680.6190541,754.2743318,791.3299246,763.520207,648.756197,678.3928949,448.3709943,454.0709287,305.3863631,423.4457364,492.0582878,351.4536294,351.6164414,406.9964542,447.9503739,408.7998041,318.6854147,302.5036196,376.1162855,372.2421334,362.0102606,287.6133078,171.4803946,233.8194737,189.1344132,186.7979033,206.3924163,180.8686936,211.0840122,166.4221378
Chr8-115033,LOC_Os08g01180,18.09908425,27.93483219,11.02301741,19.03133854,8.566816783,12.48199448,14.12498928,4.847396928,16.72780165,19.81133286,17.14350335,12.14473087,9.55638108,15.83441562,16.62698693,15.49830718,13.68554237,11.7544527,15.63710078,18.77445664,18.21317228,10.9788727,12.9535044,16.31480616,20.28527223,18.56729969,17.12224188,20.09971723,18.61943067,19.46932709,20.44314654,16.61325224,24.01025873,20.45273008,16.63826009,21.81187104,22.98194838,19.81077775,11.50845206,20.35947967,23.9838912,21.84016701,38.45701081,19.53385411,14.45139011,28.51890811,24.87826886,15.21128308,20.61609417,26.75124551,21.06095139,22.43784145,23.65942808,22.69344225,19.98615942,22.30374132,36.62242553,18.29281764,15.92169038,19.03643425,22.7996429,13.2742765,24.80981152,23.72755473,16.39654482,14.70178158,16.29178124,21.19466415,14.7526508,15.23914292,23.76520786,23.79502312,27.57631685,16.99660437,28.97566798,26.34937369,29.68344867,17.58718298,27.18507686,19.60464989,1.709426968,6.634385712,5.746652654,16.75098436,6.985965017,21.74612329,4.351112389,1.253846608,12.00317544,51.43479754,40.72502867,34.0842838,5.852087592,27.93087068,32.54537762,22.69661148,18.47669861,16.57402664,13.34326177,11.64637697,14.6838958,11.27154352,17.88021636,12.69079668,15.52083183,6.770973639,20.54767123,17.44694787,13.39738025,9.975551058,10.26031158,24.27600026
Chr8-115225,LOC_Os08g01180,237.5429656,253.3037836,281.4752992,215.9468636,235.7719683,243.9601015,223.4675801,313.6287772,234.2576976,183.4195609,231.3066164,211.4255392,184.2862676,314.1880908,143.2081933,236.9263939,174.0005449,213.8041531,178.1746584,212.8887921,200.5618051,197.6351653,206.8359361,229.9234455,217.0806503,159.5940822,171.4712038,182.8243213,203.7913114,170.6756535,187.3743828,203.0727875,92.08084038,86.16076131,75.49812434,79.26637786,93.63251047,78.28216997,70.02211691,74.0968967,75.50169946,87.55658114,73.56324976,85.40961581,88.94689154,78.22341636,80.80009474,78.6074212,71.36379796,49.9037152,51.1463702,67.50954371,90.71648891,82.8062119,69.4361655,97.5682674,299.9103634,311.7051131,311.7201566,329.2789783,318.9903318,328.562194,303.8291182,301.2750141,130.1868787,136.1655285,143.8297776,136.2018912,138.0472353,138.4586256,158.2410737,136.6361904,147.4133564,120.5562495,153.8854263,136.2067349,123.1005812,138.7822663,125.2837512,149.2953357,131.3074032,91.56884645,101.989459,104.5594143,86.89692492,116.7248411,81.85025845,120.5746998,0.142522048,0.130687303,14.04223855,5.677831376,29.99627887,7.932435633,6.156902092,5.334377252,142.3086105,134.1937877,134.7111657,133.4020703,103.6896105,110.8246344,129.7175014,88.10395221,362.0993102,340.3090976,327.9088454,365.0253642,285.7003046,349.1218055,375.5450846,382.6099985
Chr8+450093,LOC_Os08g01740,2.854851022,4.194643692,4.012730286,3.272888246,3.532240677,3.534743148,3.345687059,3.867955494,3.23841461,17.24408854,20.99209223,12.04794976,7.306657566,15.44098259,14.37203341,19.60608357,0.036461187,3.941908245,3.879978257,7.622271751,2.156590369,3.079479895,10.68964513,4.582606378,5.739637127,8.883046668,3.392664163,3.183288738,5.553475824,10.74455837,0.201201395,3.189153219,12.73795454,9.900670358,9.300407055,10.29878647,12.50986602,10.00067641,16.08595994,11.06063226,5.553086579,8.584213492,8.029423466,8.905081869,6.854664374,7.762768629,9.340306658,9.010501718,3.338249928,2.746692805,1.611923832,3.929064089,3.904379256,3.971123072,5.307623412,3.420757231,4.486883562,4.825767973,4.085108283,3.923759789,4.958788319,3.102992861,4.230637972,3.860596465,5.87228231,5.610647669,5.004555666,5.179364258,5.718028754,4.921990976,1.964047995,6.44503784,8.924307831,17.80431153,14.50011314,8.407016701,10.33398081,6.587709979,9.661159409,10.53553697,16.23244585,13.89580919,15.44900846,11.04400529,14.69895526,18.16397472,15.61147717,11.06513034,0,0,0,0,0,0,0,0,6.051136671,6.331494438,6.543750798,6.063610667,5.724761878,6.142995917,6.858435936,6.476617478,5.172986066,0.401433199,6.197702624,11.59756138,0.423450543,9.978063519,7.54910153,11.31156185
Chr8+450402,LOC_Os08g01740,4.45793607,3.886812365,7.602601709,11.15810973,1.411315376,5.581835993,4.756739236,6.562887855,8.158498984,7.789394341,5.398369865,0.834525578,10.07478387,20.13435206,11.67492097,18.45275256,7.462491693,1.682525408,1.801793927,0.297788094,0.923456769,0.115028073,9.112539546,6.188109045,2.186153085,2.989791831,1.624537415,2.485881736,1.895524346,4.540318595,1.348695132,0.109446002,4.280859102,6.870641358,2.571314838,4.315549952,4.984954643,4.865071752,3.817472646,2.980969056,3.360198315,2.064862562,1.979752268,2.326419047,2.324523572,2.779544926,3.355348486,1.110719948,2.407216573,3.679661698,1.428521277,0.959321547,2.883246186,1.83311407,1.535130695,1.564664833,0.565729914,1.908524403,1.538652419,2.020479914,2.019836455,1.417449499,1.336217531,2.039503839,2.739902191,1.342155925,0.104619518,1.512975124,0.557856529,0.116433486,0.45832352,0.926168842,6.83839889,6.614154765,4.547539971,5.017465997,4.651079157,5.259384077,5.029373904,5.224699372,16.042667,10.52907707,18.33867022,18.53235421,14.84148037,17.58339477,12.89887086,17.29863819,13.93218395,31.31196627,7.81284562,17.38189213,4.176173426,20.95291825,10.18844767,0.919097488,7.106682003,4.444292199,5.400489886,7.723110344,2.633961966,6.19814107,4.815320207,6.160959737,5.048281703,4.686549728,6.958468625,5.207188774,5.775373946,4.768065699,8.785737912,6.440460211
Chr8+449856,LOC_Os08g01740,88.67973154,82.56105809,90.35162895,83.02649363,92.98583328,75.78563476,88.39052926,61.45827831,98.59884128,91.57136317,38.58742405,95.48321073,85.40083149,77.12870665,83.51945265,124.3772897,101.7356573,114.578838,96.54399941,128.7811725,123.0712185,115.1008979,98.80992644,113.2623649,50.16963429,52.15078275,48.89712879,51.22169503,52.93010545,53.87009529,51.6481839,53.74944777,72.74206936,78.70292093,78.39118096,72.71055868,73.53652948,77.02494696,72.7764363,78.5760922,81.36514125,65.02322919,36.70785334,55.67408496,70.3800586,74.34610268,60.70396539,94.51443607,54.54088308,38.28430292,49.34231303,45.71829893,43.61073311,60.57676457,46.26774658,55.56238229,36.67766322,34.82111983,37.30605452,46.20539981,35.74376886,32.35513744,28.38462886,42.8086926,46.89452578,44.99920112,45.88158284,47.5462978,47.28153462,49.28032992,45.27514911,46.3623959,83.83439641,43.45745262,94.0095691,91.92484556,85.28570429,106.0691617,68.3729225,105.9220134,83.37369113,78.41191271,85.54899593,85.65741967,80.37170929,79.99759035,82.99185774,81.81276529,41.16530545,243.7349866,144.2859635,220.19387,7.338911071,58.86024349,226.0239573,23.64593134,125.0595137,104.3668927,142.5565948,134.1012622,146.5313599,127.5094026,122.7191326,122.5247704,123.286744,117.818847,122.0633945,108.4361805,100.4587743,124.7149047,114.6155097,103.5083861
Chr8+531698,LOC_Os08g01859,75.67886101,76.72465992,91.5311113,68.1102914,109.7256598,105.5983431,1.775145771,83.25275875,148.5534512,159.5407497,144.6404637,114.7531753,139.9696198,133.2361283,134.2390908,155.4502693,78.96139815,95.54576448,69.98192126,90.27248672,103.3443398,92.47323268,83.84669347,130.5662577,42.76902526,44.51304176,43.46585102,44.16372603,44.94351489,46.12975248,45.68191208,44.16811819,58.53745132,37.94900118,50.04998256,48.77456005,72.70740605,38.13309698,35.18516779,54.6429023,54.13975802,61.66514161,54.77144575,60.19696542,59.28520569,56.31512943,66.74675244,61.15763093,83.12726974,82.16279952,89.11133097,83.20666707,80.2650542,87.22797177,86.44404125,88.32040264,57.39233293,69.04919649,75.38876618,65.93685544,78.31918536,64.24953051,65.4071163,39.8726829,45.23382288,61.21812548,57.86301579,63.62255855,78.12571576,76.22422503,41.64743116,72.74065735,38.91843103,43.97582399,37.77257698,41.57880252,39.34995511,41.45559846,47.31252122,39.09414654,38.19509267,26.97275729,28.14723632,29.19017105,26.87926434,35.32743476,33.32949317,29.83266358,15.26082338,6.664714094,29.5797002,2.254106365,50.28157182,2.344251965,9.44091631,7.078901431,57.08380497,23.81360375,54.785656,48.95205806,40.50660498,30.30331199,51.86208701,71.27192856,140.8362752,144.6092233,143.1807971,144.0906013,141.5473404,136.4224956,141.1353073,138.7954164
Chr8+532146,LOC_Os08g01859,2.968709496,5.791074015,4.815861139,4.944199088,5.66012666,10.64569299,12.22302095,5.319234094,3.68642124,1.888203885,11.10675352,4.912820259,11.25703723,7.951473009,7.421702032,8.931257999,10.34167782,10.16373977,3.551649313,8.555667387,5.050885603,5.976980682,1.541478749,12.25254487,1.636706712,0.750065798,0.790171957,0.965923974,1.283608437,2.28659602,1.578021398,2.439381457,1.032672532,2.488019289,0.67830131,0.992263308,2.923142794,3.962309568,3.880781894,1.579885551,3.84301101,1.399064452,6.827741425,0.880208122,2.687985254,0.440243869,0.756021948,5.112812635,3.929881891,7.05827977,2.292252049,4.084580454,2.091144446,0.129604042,1.60063416,1.479903677,6.271082686,6.894340931,7.696665001,6.79624543,7.309416535,9.016478269,6.642805315,6.767230006,2.989064269,0.36208721,1.777054492,1.741130564,1.53389316,1.352621655,1.516358697,0.772608324,3.963658386,3.621623511,1.706158475,5.144407022,5.166181492,2.295372268,1.992981582,5.949267551,5.977644336,2.121636945,1.464001366,3.160875769,5.835309143,1.670985097,3.937214774,1.792896552,1.450300501,0.333419869,1.846464817,4.258298123,4.109272656,0.964813271,0.204068981,0.441386233,0.475990472,0.44001431,0.762083828,2.05294869,2.638705876,1.133263335,0.334888077,2.43871877,8.309522646,1.162718675,7.338772209,7.166697092,7.014380436,1.312136127,9.37404629,12.07368952
Chr8+532029,LOC_Os08g01859,18.35727272,27.28823598,17.53934012,4.857617704,7.219913396,0.280842609,4.830118185,10.54533301,29.52625957,9.900803714,30.38283697,27.40948197,19.7889351,14.98661111,13.25149005,8.383837929,10.43089988,10.21655974,9.315296761,9.436591054,8.943801131,9.373680098,11.14145951,10.19196175,11.18969766,12.95192368,11.16564483,12.65403021,13.60610451,10.4262143,15.81320277,12.92600524,4.634047822,5.565921719,5.101664924,5.203403146,6.358463648,5.397319749,5.802289879,4.946117129,0.215697738,2.947899207,3.635584023,2.790003506,1.487504914,4.374355691,0.330138646,5.626164922,8,8,8,8,8,8,8,8,13.06575797,16.06139537,14.72837572,18.98557048,19.35957662,15.06438351,17.69939695,16.79586061,7.36956769,12.27013031,16.88976939,14.99693115,10.09066982,11.79566776,12.44917775,11.74398762,6.74281318,1.730537762,5.787243873,7.098214926,4.504233959,4.973507286,2.842922635,3.549582385,25.379066,26.47433154,26.86557647,27.58890976,30.89972072,30.93687093,31.7855787,27.02920388,4.602247493,13.27298191,9.610367464,8.023674867,1.350714867,7.745461456,0.770896494,3.555322339,6.624710284,4.774098649,6.380522939,7.540138318,6.719452012,7.384827235,7.685904695,4.066368628,6.851407932,5.798787942,7.928461812,2.718175912,6.769726519,8.206626518,6.836058082,9.026465701
Chr8-540120,LOC_Os08g01880,9.688396558,29.25299206,36.83694827,23.39921942,20.35733166,30.62001852,15.31293095,18.62708986,21.18329575,18.33814095,14.50673373,15.56143244,21.38736788,17.78242275,8.204865568,17.62977325,0.185011981,5.974537139,1.027807439,0.102849803,1.102888213,3.652904082,12.3524629,1.938815473,6.927924563,6.727005795,15.66689359,10.20726243,9.45967845,15.23757671,8.700973454,7.377135597,3.740661756,7.728372581,13.36050154,5.5237412,9.953143843,18.69221024,9.449293446,0.303719254,11.09741651,6.779483991,10.77181837,7.13047376,10.99885675,8.281222381,8.474681466,8.550783814,11.33259613,15.40202326,11.02881574,13.71925615,4.753975452,14.70214278,8.852293244,13.71148267,10.48878251,11.35850258,7.995614222,8.26562309,8.309100557,7.371423701,10.77375941,10.26920811,37.48513639,36.06036145,44.88086446,33.51535041,28.78825655,41.65643542,40.13541054,36.5621471,9.080908124,10.96906234,6.814301518,7.560613454,14.24873134,13.82584507,9.447428924,9.609438345,10.47435556,10.05728936,5.914743512,11.8091581,10.38056782,16.54322125,8.96632852,14.88298876,0.912911273,0.930099402,0.17400489,1.583904083,0.306289648,1.528942026,0.524421689,0.441861247,10.43312963,7.398969791,14.65967988,8.981428681,17.19478933,7.749760869,9.451480676,14.47694779,12.76532923,7.202598873,21.50741004,20.24442637,17.70610636,10.11069859,10.77792118,10.39778963
Chr8-540064,LOC_Os08g01880,0,0,0,0,0,0,0,0,2.644621322,1.068400204,0.791398527,1.713965336,0.525007158,0.441654725,0.84883151,1.258040328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166002057,0.081349272,0.33775252,0.091850406,0.565208357,0.598472629,0.02278159,0.899536477,0,0,0,0,0,0,0,0,1.170045523,0.037319935,0.84299351,0.363029436,0.304034483,0.201012404,0.184202861,0.233787668,0.783425506,0.577037186,0.950056677,0.306583098,0.342770883,0.191376597,1.26521918,0.238673853,6.704392518,2.430592012,1.139941939,6.638550371,4.543840354,4.855339885,3.902094026,0.509239071,3.907111737,7.143221117,4.709291849,2.022352141,4.0862223,6.279881223,6.29240837,0.3868523,1.988755009,2.974978423,1.072097289,1.429112779,1.572377324,1.250186945,2.754693414,1.538416996,2.195084495,0.632040818,2.934563322,3.358327243,3.31289071,2.252766015,2.091713148,0.559240082,0.878034902,0.322741095,0.747143167,0.193984326,0.261821809,0.815862433,0.477157873,0.299980904,2.473049443,0.144709244,0.429969546,0.709308142,2.684649317,1.891685507,2.26301031,0.165497046
Chr8-539854,LOC_Os08g01880,40.15452161,43.8109336,14.97011168,31.1370115,30.18465512,21.42203844,13.13551258,17.09138627,21.96602535,23.62410485,28.22914768,25.75139641,24.56982793,25.19687472,28.14722902,25.29482187,8.338848952,14.81868579,8.069458874,15.78425175,9.108187082,3.681294711,0.388928591,13.2530548,20.24876103,15.96509095,20.05258462,26.55379649,5.506433673,13.66749579,9.643228506,20.49872536,24.35167699,36.75118484,37.6988147,37.35090522,17.95801075,31.89817656,41.21849431,22.3119831,45.87828917,43.01069704,40.17763411,46.19096792,41.1784387,48.02481667,41.73381983,42.88583266,41.01134145,38.53094799,42.26666906,42.17187744,43.26009317,37.02654809,36.93911144,42.73673918,19.59247933,27.9561648,28.08536499,20.72889667,18.30851606,14.70209703,21.99928003,19.78010536,103.7441649,68.48325846,83.87824977,55.705548,67.25885464,73.64829768,98.93975355,78.04109417,36.33631392,30.16436239,37.63557661,32.89923618,36.30478611,32.16881137,36.07264829,36.3288447,20.20132908,16.21767231,14.93574596,14.67333459,21.28792351,21.46825068,18.24371647,15.27666809,100.8203033,17.9085626,45.87965783,45.35703861,11.93520612,87.55477239,17.41417311,33.70620797,22.20211355,21.12770301,22.23482534,20.01236636,20.80290584,21.88642376,17.21279355,21.77466935,12.89489884,2.346716355,7.507124679,16.85618188,8.732678033,4.237274936,11.9411927,14.12048341
Chr8+698624,LOC_Os08g02110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.588274648,10.81858581,12.99104375,13.2780093,7.304783066,13.28976772,8.653732968,11.36020275,0,0,0,0,0,0,0,0,14.85363977,12.44342971,16.27488322,18.65713705,10.04425427,17.04288221,18.41343065,15.92729422,60.02163124,50.205976,53.08526053,51.68235097,56.84456642,49.5359263,56.46752895,53.14565095,56.0400557,62.53221048,65.5271946,63.37932892,70.46721219,65.22613856,54.43968644,62.56358909,31.20240033,38.69763345,29.8405652,29.16431348,22.77676337,26.56955879,21.00377104,26.05685776,16.79246463,6.126462117,14.47926892,9.954620066,9.725096356,16.02641162,11.89397185,16.63084426,1.186378519,0.560750331,0.879735287,1.07804835,0.406076722,0.03950859,0.313734084,0.500005135,76.03509372,32.71200428,9.485880629,44.21600831,64.14605965,18.29528151,51.08846121,33.87594212,1.243042522,2.149610013,2.62519235,1.076890344,2.111395291,1.740068811,2.13723582,1.46841145,0,0,0,0,0,0,0,0
Chr8+698310,LOC_Os08g02110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.59319487,10.44780807,10.85661903,8.01825377,5.799307701,11.1477714,1.242438349,13.8798519,1.401875309,0.544399511,2.199697054,2.225200757,0.212660948,1.266062997,1.911430421,0.185055719,26.83666325,16.16195427,29.40631016,35.65147012,29.34303022,20.53158449,8.971564016,17.78001313,115.5827186,116.4566662,115.7111772,114.5912048,116.1971873,112.5793734,112.8299668,116.3157273,84.20156723,89.30317638,87.39154212,90.06558023,84.035886,89.92033189,90.45951471,84.4501912,74.76527728,90.74196113,93.34658214,71.99880872,86.79328344,57.76544417,88.24222237,87.31718036,20.13825216,11.12518321,8.171153916,14.26189651,7.797781079,19.05076712,12.2899625,21.23822398,0,0,0,0,0,0,0,0,21.86824112,20.67273245,13.39678643,3.764368807,17.81876574,6.510461997,28.99972742,9.032173173,0.691362671,1.610871132,0.036592128,0.792903465,0.294244667,0.415715639,0.128544181,0.871011623,0,0,0,0,0,0,0,0
