chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,husk1,husk2,husk3,husk4,husk5,husk6,husk7,anther1,anther2,anther3,anther4,anther5,anther6,anther7,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7
Chr8+19808576,LOC_Os08g31940,0.288933338,0.276215892,1.376678522,1.437174142,0.138990443,0.490772609,0.366304702,5.884172453,0.313691049,0.17150613,4.71696756,2.102193392,2.452383524,3.675012476,2.071529842,2.157161015,2.45276988,3.914074707,1.219073056,2.631039649,0.863936129,2.800463452,3.201222861,3.279405435,2.979391756,2.346015921,1.790677362,2.690875952,3.280900412,1.333362906,2.46177746,1.917551276,0.852373842,1.415877614,0.648709827,0.680513452,4.239294863,1.291325401,1.89549059,0.989217309,2.37424657,0.112325718,3.582831796,5.723079518,5.097580024,1.903732537,3.362728091,1.020668772,6.727297399,0.234235154,0.535552113,0.483319256,0.728848311,0.195926442,0.555044426,0.839258792,3.010300486,1.674904895,0.611867409,0.094979235,1.337793403,0.851264381,0.159561345,0.492659216,0.52351916,1.321240703,0.147273835,1.532205342,1.814359121,1.064065905,2.056450784,0.166669971,1.393192051,0.545074798,0.40747576,0.876015094,1.849149697,4.366911234,60.75656689,7.54227393,6.508470463,6.743097427,19.32594261,16.98580591,3.588976761,4.168285774,2.857214759,5.449277714,2.281008392,2.405175749,4.744444508,1.698360552,3.077128615,2.643069441,3.620861202,7.856764997,1.414217558,0.14696698
Chr8+19804639,LOC_Os08g31940,3.350770782,3.60706603,4.805654827,9.974194676,16.36422675,27.44214038,16.14644828,8.103862296,2.082175355,8.405608973,18.74862647,0.792380973,4.371132581,7.291596058,22.5835753,8.053575536,2.097798285,13.57428237,12.19761108,0.835166432,11.97377323,16.73761438,19.15104382,22.36036979,14.52564728,16.27530839,13.58895213,11.9641592,7.463436087,7.309514948,5.315114831,4.33128703,10.59779684,7.520343569,5.071222775,1.053685312,2.009918709,0.773007322,2.007210998,1.086691763,3.354030583,1.392386177,2.428903697,1.243184404,2.945106179,3.056023438,3.632446646,3.687241488,2.358612111,14.63532579,9.025557755,12.13668968,6.650846888,7.906868281,11.2712545,10.50510646,8.85265345,5.689969778,9.412356045,6.48991576,8.510698509,8.028387989,5.644917185,7.104374453,1.39800786,4.974703781,1.482654393,3.590287442,6.820575456,4.030680053,0.280064824,0.02499021,2.757858328,4.242168423,0.408019337,1.757816965,6.187571968,80.74432375,44.17184762,95.95486132,29.60455382,47.05975912,2.642622665,76.53453291,4.186867484,4.601431963,4.471743914,4.356428131,6.351366733,5.446414377,3.290333485,1.021436895,1.053065849,0.605199747,1.37352455,0.886385084,0.553646995,0.649129933
Chr8+19808461,LOC_Os08g31940,2.384710918,1.458466123,2.344329613,1.51875017,2.594242002,2.592713221,1.866554495,2.339673594,0.329304682,1.474342762,1.759492597,0.467529037,0.905261828,0.334684186,4.70576178,0.140953739,0.269097196,2.937205336,0.004201075,1.868854714,3.998407192,1.832519144,0.50806081,1.031170363,0.653032251,0.087351869,2.083309339,0.399810735,0,0,0,0,0,0,0,0.560049356,1.479751193,0.66198308,2.029114675,0.822607018,0.642998926,0.946564545,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.75481281,0.639446336,1.000416806,0.056535642,0.457002927,0.166332058,0.450646334,0.202981075,0.50760631,0.067220634,0.058666792,0.28543307,0.486173671,0.118030092,1.259601643,1.686382706,1.189745425,1.089925781,1.851269439,1.808279765,0.589105455,0.408572021,1.335599153,0.317220906,0.91729577,0.490092651,0.178178984,0.697436726,1.581161979,2.821606387,2.255569317,3.595360811,2.476698423,2.240195741,1.394994892,3.681874768,4.629233664,0.011638968,3.64529017,2.762220025,0.44866478,0.407064462
Chr8-19898826,LOC_Os08g32090,1.348226739,6.145482065,7.17231438,3.625088331,7.4758374,4.246620391,0.859058143,0,0,0,0,0,0,0,11.1744151,9.786418544,6.109707375,6.038176582,2.714443834,8.141053533,2.902652761,7.350169037,6.067426983,5.317904225,3.437827976,5.854232765,10.89681585,3.485595911,0.800306869,0.110063791,0.078588433,1.032866929,0.527293484,0.933992855,1.113868454,4.975105457,0.473664929,0.625717276,1.381078908,4.268147817,3.593822254,0.809461085,4,4,4,4,4,4,4,2.156313762,2.129163735,2.785249246,4.120526551,3.461495907,4.162590962,1.577019697,4.986352829,3.341122408,3.149824505,4.23528782,2.972282216,3.481881377,2.297354106,9.649389976,9.84330813,11.69059085,6.341416477,4.338440023,13.01973974,10.12019045,0.730730502,5.441127095,14.75904937,8.790195435,9.783386637,2.024485051,2.178537516,0,0,0,0,0,0,0,6.703931584,5.501635647,3.930477586,6.379461212,4.876148453,7.532347654,4.124077723,4.802941467,4.353695273,23.96926038,14.56394695,18.98481342,12.69032467,13.29169235
Chr8-19898591,LOC_Os08g32090,70.35189516,59.23232147,59.94699641,52.33193307,73.52737882,60.32332221,69.31169291,107.7322564,63.0047962,80.21894411,66.73513694,82.9493187,69.64538135,114.8175855,92.07581991,86.14235739,43.33916739,85.34989689,63.09296079,70.51200591,81.17140155,23.75419871,27.74603609,23.97884428,13.12521074,26.58922515,12.42820406,15.030411,13.92535131,9.011612764,18.08090536,25.73179509,6.908284198,13.54564858,17.61473224,28.17490845,18.5668012,23.41673815,23.86690667,25.98183293,22.98053637,24.53771984,49.47660792,56.42895941,60.01295201,38.01970999,48.83456687,46.92305478,46.11693247,26.64938723,27.99047744,36.06254215,28.30179512,33.17741216,24.55884998,32.08532187,9.973033253,12.7811734,19.02129672,20.39191275,28.84363797,20.50594272,18.48220874,22.04934212,22.97713748,21.69614777,22.63679614,25.51099234,23.56475529,24.16419581,23.2531085,34.00485852,30.77402706,29.31972859,28.22003466,26.77194441,30.93495265,90.33460184,5.440870218,57.69131854,52.02824816,32.91909136,72.96678998,20.30868022,73.36369539,75.24055058,74.50468871,77.04346978,76.29346614,86.54410988,75.22101212,61.11404963,57.41727794,68.35720757,54.4592604,59.77761842,54.69656347,49.23801554
Chr8-20666463,LOC_Os08g33200,0.773620749,1.151596436,0.853458413,1.557768133,1.20700795,1.466354272,0.297660995,0.153509556,6.897818445,6.070246222,2.88865489,3.052879448,2.571177318,7.30609469,0,0,0,0,0,0,0,1.139579149,0.52830647,3.82466171,0.896882357,0.744434989,0.115238031,0.826146292,4.041812783,2.656434123,3.929487181,6.529775338,2.072699112,0.046951409,8.174086388,1.931768089,1.368579679,1.896715245,0.182796217,2.835201962,1.475416834,2.363058205,1.499976872,2.040503965,1.455967124,0.203066377,0.059123389,0.933520721,0.733362743,1.561917396,0.755155694,0.612789143,2.32136981,1.053928689,0.817122602,0.022875765,0.760293961,1.155664296,0.830587906,1.342246412,0.757296821,1.200015459,0.488381902,8.840106975,7.648773202,6.848400674,7.135591279,8.333254813,8.846668526,9.092431275,1.463786956,1.769385672,0.734263283,0.435777143,2.764981204,0.173354428,1.677456394,0,0,0,0,0,0,0,2.823232176,2.990216686,6.357510426,4.85066191,2.101517115,3.314163981,3.703904343,0,0,0,0,0,0,0
Chr8-20666237,LOC_Os08g33200,9.901578177,11.94989508,7.56690235,9.584560591,12.36547205,6.590814955,15.9578744,11.98549504,7.423474167,14.87926468,19.15077878,8.72203572,17.18873175,12.25135093,7.755364691,8.793386436,8.287200674,8.075955279,9.977458855,9.315915161,7.176428711,29.98054112,35.27207746,30.37220132,43.24244186,34.03201166,21.77949757,33.4634173,181.4647688,177.0281056,209.1959639,202.2033854,208.5553093,232.1176331,197.9502205,95.14741541,95.56735678,90.35975149,96.80835205,92.23634798,87.36832826,96.18611086,36.06166818,65.07549618,74.77502223,116.2719174,55.44948835,138.6689335,118.0040389,32.661319,20.06882495,29.85793712,27.20334973,25.69373521,16.98340918,17.44320667,25.4747168,27.11945395,24.17305934,28.5604704,26.38536898,20.90479823,26.68994211,240.4652001,260.9517577,277.2915474,255.2763078,232.5840764,252.4521199,234.5601269,24.67217965,21.60351985,6.942261935,25.6116426,13.26516131,29.20335824,3.681274953,94.81105293,84.76228932,110.8029914,103.1992047,195.618271,90.52913588,58.85198312,50.82050907,59.78195476,58.53301261,56.50626518,69.72648291,67.7656848,64.89776538,8.626862846,9.258817681,7.66575141,7.484521688,13.84455942,8.811276156,7.696984486
Chr8+20831323,LOC_Os08g33400,47.76840924,58.35088803,49.33171474,57.74284915,55.11879757,53.11282189,52.98577865,81.8924713,55.60190439,57.67509147,91.81131792,87.45856327,51.6097212,77.57086029,61.90713712,18.27611172,53.19534882,56.95701409,58.11842295,34.20967789,70.9728052,18.07961261,18.0435425,17.19336244,19.12017474,17.43322681,16.74333211,17.68607645,10.22494305,21.26491986,17.27206721,17.67674467,10.39939345,13.1014798,16.60378348,18.40916021,17.98376225,16.79859491,22.37736632,15.67972423,24.20588455,15.22833605,11.83980928,16.67265378,14.61475871,13.55206913,12.13551747,13.43543469,10.98872622,18.66973781,22.29009937,22.61468503,24.97601145,20.95706918,21.24259015,24.37553216,11.05171366,12.32904375,12.74377514,12.31884084,12.58921849,13.85068486,12.22763247,36.95378126,29.98134992,24.58565292,57.21834855,37.36028385,50.70221491,29.13248408,203.1783288,193.8611103,174.3603612,205.8749186,193.5916643,188.8398554,200.4460321,261.5346088,110.0491931,116.9341371,193.1872319,3.313119779,155.2192744,232.2154478,22.4604237,22.09609248,23.38130715,14.60089462,27.47195522,17.73630943,24.91663765,102.4990073,98.32424881,103.3472469,101.8754727,104.3816986,98.96229014,96.87497243
Chr8+20829210,LOC_Os08g33400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.173114945,4.195573369,5.250033798,3.476943566,3.710540249,4.16343192,2.834576558,1.46004651,2.593786296,1.011858076,3.235881602,0.105348693,2.408192067,0.853658463,3.999634527,3.009598982,0.891369912,2.237211701,1.082370331,0.931495686,0.164672504,0,0,0,0,0,0,0,0.078792904,1.804712632,1.278872971,1.320177312,0.469263338,0.13803171,0.0709553,0.732027768,1.095292727,0.386312818,0.244779772,1.285203775,1.557567113,0.88429622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0.038630857,0.232600614,0.507600972,1.030895027,0.857264076,0.0164399,0.106588114,0,0,0,0,0,0,0
Chr8+20828901,LOC_Os08g33400,0,0,0,0,0,0,0,2.136187008,2.321231053,1.139571583,1.719721458,1.745099797,3.001058355,3.379263168,6.714506222,5.001150021,14.42613598,10.0014481,0.72917817,10.46943954,10.44045728,6.760710874,0.218978998,0.976119565,4.906440343,0.742784069,1.92783713,3.277019547,2.132496967,1.119888192,0.530212236,1.967950074,3.330917397,2.267062671,0.587288654,1.796456773,4.041154371,2.745815927,1.796525192,6.444191461,0.839965436,1.928044465,2,2,2,2,2,2,2,1.27105952,2.332039181,2.116703497,2.012804369,0.968150307,1.879640641,1.594266151,1.252342085,0.220607977,0.934729805,1.556634836,0.534007255,1.24149808,1.652326042,5.253338922,7.648406588,6.251805896,8.429239945,4.87361063,7.408079408,3.414644253,23.79596668,27.13746819,21.80314664,15.15720229,16.98124871,23.00337934,20.97950072,46.70749554,126.5516646,47.33343963,155.9829648,153.3766915,16.97482009,43.63178433,5.929320316,6.118288976,6.219035772,4.805999816,5.493321398,3.730560028,7.112045375,3,3,3,3,3,3,3
Chr8-21851833,LOC_Os08g34760,13.92768857,9.896619995,10.52415995,13.39576104,13.00897361,11.51762635,10.17983191,6.477729043,0.546694808,6.61542715,2.077779904,11.15068496,3.494401661,6.310715318,3.462590504,5.867235115,2.081277452,7.657325829,6.753909266,5.264530375,9.700261592,12.6287961,1.746339659,8.561122006,9.795252565,6.683415386,3.761453895,0.716823802,4.361572602,4.659643275,2.81229352,7.535335259,5.111560519,6.488547921,3.677045086,4.454728499,5.697759046,5.511813097,4.621745671,5.237251365,6.032034766,5.093613906,10.68687878,11.48927021,8.784288241,2.759322089,12.41505861,6.121991013,4.078863879,6.420384317,3.848490623,5.150046009,3.987506242,5.241280028,2.646718878,4.225184555,5.099011598,3.897745427,2.195057077,4.116559676,2.867930238,6.241795638,3.83544165,5.394606324,5.335553919,5.325443481,5.122335247,5.546683436,6.425557181,5.136169886,2.793474814,3.018494154,8.206815918,2.476803448,0.292575553,2.21140532,7.171244609,0.73840261,3.112548743,0.09281131,0.101930924,0.758318929,1.688575602,0.324977289,6.571196209,6.434077835,5.464111922,3.562758947,3.468838444,6.032216297,6.217522888,16,16,16,16,16,16,16
Chr8-21851589,LOC_Os08g34760,16.65940857,20.61792908,22.0861868,20.73789715,18.83350496,24.37525294,22.35854616,13.13871134,13.9177841,13.90945647,15.15569973,12.36655588,13.68537238,14.93921051,30.27062869,21.82045361,27.72120327,26.42060612,14.91984429,22.52684907,20.87018318,22.72689088,22.49810305,23.33511298,20.90217281,21.61561731,7.643738455,13.96511774,36.42915608,22.48017363,19.17394088,30.06145021,26.29386892,12.80852578,20.61857552,15.67955452,23.11408876,12.15598131,15.13012968,23.75654422,40.25446664,22.77376473,6.08213899,8.922345188,18.01062393,9.124110567,10.20033881,17.55149924,18.49528451,22.79235042,22.56223606,21.97375047,21.76561343,22.92685694,25.73732446,20.8518349,21.02249207,15.71566298,20.43225517,12.69413112,17.67792662,14.72094176,19.54921178,14.618626,29.5143803,15.86319894,29.18035302,13.89889019,11.0784834,11.51074458,31.58070299,29.62671178,29.43469089,30.36590372,22.01962271,29.43906977,25.00208579,31.90924193,13.83213868,8.860237174,50.06931904,0.307972387,2.544079466,27.03523186,16.83763219,17.55411187,19.75706798,22.71953903,25.47201793,18.39085132,18.77956329,7.984710961,7.049761787,6.873005509,9.462833011,6.341087719,10.98830401,5.894676478
Chr8-22881145,LOC_Os08g36320,14.16758553,16.89670949,6.728897048,7.591223245,9.66024805,5.185264828,9.043076653,1.051500484,5.466194181,2.927872262,0.131800397,0.246769728,1.478756618,1.372403978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.336237685,0.561860207,1.371600547,0.125546716,0.184312807,0.334617424,0.461843379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.194163726,0.42210914,1.367298337,2.457776854,1.033794285,2.042182833,0.59097625,0,0,0,0,0,0,0,0.575847449,1.527828619,1.213214999,0.605312396,0.337603838,0.911913047,0.32888417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.761217309,2.594275621,2.073322148,2.864044193,2.077479471,2.017304686,2.685264712
Chr8-22878775,LOC_Os08g36320,1030.41636,1146.646042,1214.838744,1076.92407,1086.20355,976.1072325,1049.588977,1179.485621,1136.855356,1060.10219,1145.719049,1071.519557,1159.620783,904.1290459,528.7578777,639.5387465,574.3900857,568.8616877,559.8348118,632.943363,641.1250848,207.9628274,173.6864457,181.7341114,212.3105611,209.7533625,205.1906365,255.4827814,331.6560242,371.8230403,375.7562032,349.0935681,355.9251236,357.7432373,366.2050901,558.368689,494.5959875,503.4992784,492.2029381,514.7178281,500.596022,553.399318,851.7206725,802.7360142,781.7906466,709.0992745,800.4566319,799.4493679,697.4328181,189.3314322,184.0451472,214.6115094,186.760562,195.7412712,194.4795783,221.4968829,562.5739887,570.383188,566.2100033,498.8379695,584.3744919,548.2845344,541.534731,538.6623176,501.3600529,519.2580269,536.1821574,525.8353813,548.7619058,505.5986388,330.5212392,252.8921172,288.8568914,289.6661603,257.9899985,233.5407166,270.5093532,638.5117699,220.9563461,237.1624243,291.1148261,149.9310702,9.706686946,325.5413159,63.3838196,62.42461966,64.90635669,63.63455096,60.8373639,60.50877625,63.99207478,927.9439223,929.0170331,930.1197437,930.6014848,929.8610808,930.2517647,929.1288016
Chr8+23714230,LOC_Os08g37432,17.40029661,20.28367922,22.36005755,21.70500124,20.2359191,25.99707901,26.46632205,29.06983773,15.9281806,35.24719488,5.569979989,40.98612644,31.16353308,12.04077581,101.0430213,71.13807502,71.49823212,67.78325329,79.64412972,85.82168777,92.95786546,2.166569476,7.679692019,4.556699243,5.067286507,2.169615721,0.908860471,3.845285439,3.787762205,3.470972483,6.908148619,6.247949703,3.671989955,3.192857959,5.030343272,4.907204639,0.033470964,1.723339073,1.90620362,2.758001003,1.515350332,2.721947078,4.642412163,4.453226541,5.237768029,4.064315134,4.470683449,4.529795326,4.400283154,13.37864722,13.05073022,9.766015915,13.21571158,12.99272313,10.17034336,13.56683907,36.48717316,31.45157463,25.82351323,24.10122295,27.95496279,29.61767441,31.23195983,1.143593108,0.445291169,2.288929588,1.644032501,1.974098788,0.171819252,0.105600411,0.169114583,0.948063098,1.525162455,1.140418132,0.477044371,2.104453534,1.379115865,24.6306269,18.55061548,29.03603559,17.74878089,30.39878924,25.28156174,21.73927504,0,0,0,0,0,0,0,12.33592737,9.695980037,12.45359526,6.797684138,10.45024755,10.99558003,13.60149212
Chr8+23717394,LOC_Os08g37432,31.3938377,19.42264928,31.24605741,45.19852943,23.12883615,40.96550161,54.79176492,60.72119198,73.50333709,95.09696019,71.32442188,81.69470661,78.72655053,88.72486939,209.3185229,149.545069,160.7152954,218.6325761,187.7893102,140.3018282,164.9728903,33.84339139,34.74359859,11.40674745,40.52420569,34.92545352,25.03388128,29.31863336,206.0350796,238.7049117,166.7260267,159.4419221,124.9559634,185.8205502,129.3697673,77.0732774,83.022072,96.33210337,96.13296358,73.3099158,78.37484324,129.7966848,60.81363694,38.23644357,29.77816183,54.58963852,44.18798515,52.05469781,54.20896289,38.38827739,41.55086995,68.67394304,51.55183875,53.19523468,34.3196954,47.42285605,91.99874727,91.5359533,89.74074444,78.77936187,107.3910775,74.23578239,74.84861803,23.97321147,28.23799125,24.29244675,23.43938314,33.19992409,24.20855918,19.09901101,4.004318396,5.126564114,12.63453502,6.754619769,10.45432427,12.01219443,12.47856251,30.20981247,61.45917473,28.53813723,52.94724121,35.01702378,23.59102355,6.600785593,0.571549796,0.837493398,0.116158141,0.737225104,0.214031954,0.527948983,0.722192829,19.70478026,20.43418269,27.53211025,24.49930022,15.17945289,20.50302851,16.03281926
Chr8+23717490,LOC_Os08g37432,0.370003854,0.05166931,2.055373612,0.893336052,0.971769894,1.100368574,0.742340304,0,0,0,0,0,0,0,3.884941091,0.490538288,3.538464977,2.10918441,0.300426013,2.670465184,3.016403772,0.381639297,0.665044464,1.061201334,0.412472477,0.928017934,0.219552173,0.49766252,13.39533927,0.85141743,6.154266105,5.945508676,3.816779271,1.67178253,10.10360838,1.825874861,1.80193801,0.600467151,0.054431868,1.499911568,2.541321884,1.56679626,0.441510815,1.201526852,0.05552383,2.677283532,0.569164674,1.566741681,1.533576336,0.48795615,0.787274907,2.356168243,1.179159389,0.595329979,0.354739816,0.10644182,2.505998174,1.69238621,1.417492574,2.03482197,1.674239359,3.457515374,0.710985178,0.692776612,0.280709962,0.089862741,0.055045648,0.190883859,0.524202358,0.822813251,0.103441418,0.707160952,0.062868035,0.278843318,0.592749284,0.607267571,0.051438906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070630236,0.404399732,1.024916598,0.551450085,0.195301355,0.700846706,0.0270686
Chr8+25717476,LOC_Os08g40620,55.2040182,45.01674397,31.23406831,33.74494031,36.46835247,41.86943744,42.0702734,70.14341311,34.18365157,52.0431132,63.33285592,68.41863161,69.77479824,58.54226706,54.74615061,53.82558633,47.83230093,35.19164985,51.22210352,42.90749053,51.51559447,147.7519595,147.9422945,144.6588778,139.3188096,77.77243836,134.9096827,151.7782326,408.8772135,442.7126235,453.6120306,456.3983256,441.4581101,424.0133062,465.3377471,395.6483472,405.2256951,394.4527215,418.6750581,396.3108735,412.901326,402.6177779,228.2378262,257.5924233,234.0363654,244.3819373,232.6507872,228.800556,247.6151958,174.6021125,205.594368,180.1458241,153.9944425,168.9887625,156.2846752,129.2613456,217.5671036,231.4928382,235.1121674,262.646067,220.2781197,248.8428416,217.5572525,141.9606967,123.1448061,97.54879138,129.3498969,134.5390861,121.5490395,127.4193614,356.1626741,371.5154761,372.4827312,384.2335899,388.0344869,364.6185885,419.1883628,335.7366167,309.6271495,373.9522475,253.8547497,416.3170443,245.6513679,263.2828161,104.0019541,122.4354649,98.63594553,113.352993,112.7481769,137.9288447,118.7881724,35.93858945,37.97767317,40.03590147,38.74832986,36.13969076,39.99859457,38.12288864
Chr8+25717616,LOC_Os08g40620,7.604075121,10.82043791,13.58772071,10.26927678,10.31858515,9.335206095,7.113893451,0.165064858,0.541788965,8.565858315,9.473585649,9.959085324,9.522300632,0.129428528,10.81639247,7.581565745,18.1749067,6.408587359,16.1986637,19.34950747,21.55060694,4.888576134,6.524881435,7.642433786,10.95879257,8.661288071,3.544068119,5.544751768,19.56752734,28.40094609,8.724643952,16.67418257,28.7935598,33.24601235,37.47235818,45.28700818,28.49212469,39.01880121,37.5599092,31.23750807,9.034421173,15.62514855,15.9627213,16.41603466,16.24777583,18.28809228,16.16196978,17.27270571,15.6422011,11.28673055,7.454456964,3.099023271,5.077886925,10.22842017,13.05486982,15.60988739,19.46832732,16.92837322,15.82984672,14.69661266,19.58802693,14.75719908,14.41817343,5.366120099,4.818836352,2.679938783,6.29435048,2.394409937,4.436316432,4.196720897,23.67561465,14.6572987,21.27012709,22.93299661,11.02946568,27.89032884,24.88528261,6.766158663,35.93203325,30.59376357,72.04206686,86.92652394,49.02781967,13.50023481,5.625597736,5.317381215,4.184049829,4.748338388,4.600835753,5.725530639,5.222054316,2.236058524,2.811230751,2.369117446,1.62594197,1.610482018,1.184461159,2.714097875
