chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,shoot1,shoot2,shoot3,shoot4,shoot5,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,husk1,husk2,husk3,husk4,husk5,anther1,anther2,anther3,anther4,anther5,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,pistil1,pistil2,pistil3,pistil4,pistil5,embryo1,embryo2,embryo3,embryo4,embryo5
Chr7+26002830,LOC_Os07g43420,0.025511097,0.206334137,0.266562336,0.497782382,1.823214684,0,0,0,0,0,0.571938293,0.796938,0.059351214,0.141842226,0.997997374,0.112959864,0.353115495,0.87552978,0.405672519,0.384980674,0,0,0,0,0,1.523071654,1.163570573,0.882359884,0.200331559,1.378335878,0.084773606,1.47773841,0.068475167,0.77046878,0.918450633,4.506641955,2.907933857,1.915903224,0.297831577,4.408679406,1.637252074,2.968803288,2.427632207,1.291629382,2.477442735,2.010757686,2.914746251,1.507504966,2.36044406,1.946749093,0.749012248,0.204769666,1.816765763,0.544958772,0.538959263,0,0,0,0,0,0.882037771,1.773275826,1.077579211,0.707737714,0.224926428,0,0,0,0,0
Chr7+26003355,LOC_Os07g43420,39.32442878,44.31161063,34.76199287,36.26929556,33.80031707,25.37043271,8.383704413,18.63305605,42.54056421,2.544276305,21.48355006,10.68237634,30.32725733,33.27658924,27.85582305,21.79829291,41.13691284,41.05989393,31.64323003,32.61211177,19.13286205,61.49433891,52.60166978,38.87652919,55.47732465,46.38358708,46.07772156,52.10156154,57.90987163,41.28880768,51.56764856,46.87726319,48.85676533,63.44825829,54.19452774,44.94994509,51.78501132,43.99615567,54.20677665,41.18121645,27.24750742,21.09588846,36.32555918,28.52919297,19.08358318,23.35803593,17.46052255,67.90720911,65.47895432,54.20764134,66.18658918,60.53828044,60.74807297,65.92471843,52.94902893,87.20088431,98.08026182,110.5322794,114.9515657,82.38801804,41.87509576,43.14291926,42.84768848,42.47081634,43.18175979,62.60398708,42.46345769,48.19734602,14.15753875,25.75493078
Chr7+26545335,LOC_Os07g44410,3.598199678,9.041402399,7.790959803,5.110748105,7.370770333,15.01692203,25.04666958,14.49199016,3.292851278,3.101313646,4.102611708,1.075263478,1.784118877,4.980153569,1.572060323,0,0,0,0,0,4.025024985,11.36570023,12.55706953,8.995153465,13.72861575,0.117594476,0.260622177,0.329424481,0.099381036,0.052058281,1.220795354,0.606073756,0.115418414,0.398695359,0.830821837,3.761038935,6.068948821,6.149077542,6.760614346,5.107173434,6.615183374,9.208694766,6.105870522,6.516677637,7.040051882,0.418856158,0.477722984,1.433718664,1.00647296,0.336241227,1.121615405,1.13914115,2.085626721,0.591281178,0.076408047,71.84014556,21.04704136,30.22408261,22.30077678,60.62131767,1.335211429,0.716763607,0.702043676,1.624779298,1.716799032,7,7,7,7,7
Chr7+26545081,LOC_Os07g44410,18.50481701,36.50204043,26.0788894,5.228310179,33.67412744,9.137694478,7.846238503,8.302477839,3.122242633,20.95327039,2.697420694,5.113787896,2.740793393,1.162973843,5.862123555,0.639028541,2.41508184,0.701102442,2.082564971,2.378342866,1.195012339,2.701016557,1.539312515,0.499026233,0.436664558,0.263948514,0.018875781,0.508705484,0.069530676,0.129906248,1.572414551,0.174130706,1.877754761,1.743370445,0.249475506,1.84217454,1.155093879,2.117279477,1.318516052,2.242486507,2.256794161,2.265846443,3.02775638,1.632177604,1.541655663,1,1,1,1,1,2.16801638,0.285311428,3.448452485,0.397678594,2.096602478,0,0,0,0,0,2.301826821,2.518861389,1.584849552,2.702120642,1.376202733,3.781455665,20.40487944,7.996649959,10.29371547,29.62718705
Chr7+26545181,LOC_Os07g44410,585.8165577,1070.982284,994.9882871,523.0267934,921.3008106,763.1304405,748.5853185,749.1459993,737.9063873,762.6921173,193.7389329,163.4469788,315.0628887,179.9993441,22.18909134,68.74249337,83.0865096,29.2862641,52.57935611,54.30394033,217.2686931,278.7310991,184.4751898,175.7653501,172.3307582,145.50655,141.2816788,141.8039732,142.4568236,142.1328174,103.0676723,76.97027442,104.3686978,109.7669307,117.7055422,291.6148192,217.2127745,197.4280631,233.1897217,235.6085172,416.3461411,416.7356363,370.9480421,420.6105827,279.0684084,112.801941,105.7452912,96.1963811,130.8857838,93.95800532,141.9285557,147.569609,152.3540559,137.146353,125.4247857,14.04557573,34.86227255,127.2588472,36.03035491,124.2008827,197.8606975,303.0458458,94.66672838,101.1979304,266.8850712,459.1156865,460.3126112,458.9863735,460.0729588,459.3429094
Chr7-26922969,LOC_Os07g45100,0.04832292,0.287219639,0.247030527,1.546327763,0.769753356,1.385746076,0.275205147,2.360081036,0.619844111,0.614837173,2.075740195,0.230622917,6.545555967,4.145255375,1.887373796,0.383062178,0.613061223,5.452835527,4.322751199,3.216790463,0,0,0,0,0,0,0,0,0,0,0.143669872,0.163588873,0.299710928,0.975992991,0.047694212,2.366201244,0.747279485,1.007837746,2.63819703,0.977362632,1.343875832,0.233040597,1.014930899,1.560266567,1.752478362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.132408337,1.041261574,0.888884286,0.937311253,1.486298228,0,0,0,0,0
Chr7-26918196,LOC_Os07g45100,18.91639281,5.540508873,33.59125065,36.59498713,23.15079519,30.01623756,35.947587,32.48530868,44.73441989,44.27171101,25.29211193,29.43439868,34.61120202,19.59100604,25.52863099,171.6988797,169.12498,168.9469853,181.4069272,178.6900881,26.74322806,13.1506686,43.44680565,25.45310689,21.19663669,38.58304353,42.51043993,30.62874024,42.21528459,33.9632815,15.7834529,14.87989904,10.00496066,15.11173951,12.42077166,182.1330581,217.8201148,151.575578,206.7922543,148.284098,159.0523813,203.7851249,192.302501,207.9834518,208.9304955,111.1910228,167.0681432,181.5279094,131.5148037,130.9812768,68.35965699,60.22279757,71.48784088,70.47075147,61.01542911,22.95120056,23.17331256,3.502110961,16.61834086,51.07648079,92.58647173,102.4130105,103.6314996,107.297251,107.6817277,1.628696835,1.0361295,1.598688316,1.884086385,1.489631747
Chr7+27884040,LOC_Os07g46660,0.046306147,0.203800118,0.8563684,0.682401033,0.095401525,0.801720849,2.240621973,2.586829905,1.344609429,0.284774045,0.941788965,1.374590981,0.874330829,0.85833679,0.897767395,0.442779556,0.100097876,1.150827171,1.189685744,1.777468231,5.133397505,0.309148008,6.613929764,4.283858775,4.777981688,0.338924064,0.847806058,0.462365321,0.747660635,0.260783884,0.119051536,0.688096269,1.412141324,0.178092916,0.069702816,1,1,1,1,1,1.581938692,0.60746976,1.533080687,1.05291286,0.05116206,3.272561368,2.627939075,1.007908285,2.141857295,3.084180913,0.242438047,0.222293443,0.144104293,1.706972596,1.52829559,51.01136144,45.04426782,31.18424787,20.0140444,28.99922245,0.088067652,0.318389738,0.941764329,1.320174165,1.106528351,0.191495579,0.385900963,1.39904898,0.371116138,0.147785148
Chr7+27888130,LOC_Os07g46660,114.2591137,107.0832478,98.84663989,106.9694437,72.37891827,124.9974514,112.5990541,105.9082454,106.9034557,111.5062555,87.65829041,67.13300139,112.2020171,131.3813635,91.95975394,71.31980332,75.22513181,88.00668089,76.06024294,82.47845073,110.6056909,126.7035362,116.6232686,125.735199,122.412726,157.1254404,177.9554941,191.3825149,150.8625276,178.6229327,145.2108555,148.6053566,151.1865398,172.9364623,147.4361029,103.2235948,129.6572621,128.8943958,125.1019941,125.2063519,135.4600289,127.5847345,151.6686651,111.5146026,142.7245492,115.2353235,129.4739239,121.6456605,135.1836874,130.7217372,56.07357847,121.1048238,123.9185242,82.91539689,109.9488568,11.28701262,9.608837196,99.02390535,16.0424787,30.31800225,203.2201403,235.2578711,226.7745856,217.9382011,234.4618278,112.2011656,121.897978,126.2309011,117.7013663,107.9768168
Chr7-28309090,LOC_Os07g47340,5.426918359,6.413068146,0.84133574,1.402242698,6.190490967,7.733461045,2.710933331,2.084292798,7.90728974,2.322519155,1.947931338,1.539102295,1.913150877,2.617026285,2.782599312,3.239957936,0.785342638,1.035886553,2.191363484,0.301336973,0.202587964,1.030826023,3.923675344,1.378096701,0.382858373,0.651941899,1.806128201,1.593352923,1.164446248,0.862131493,2.121296213,1.28210957,1.209508165,2.568476954,2.720578405,2.671740284,3.822663998,2.706463601,2.207510322,4.327782433,2.417150713,1.198055882,0.401533753,0.624439768,0.601294854,5.714255506,5.051848703,2.630380111,4.907720312,3.107646284,2.285741331,2.950508406,2.886138595,1.545004199,1.606339165,2.512293989,9.238814368,1.90335293,1.052096179,0.582489024,1,1,1,1,1,12.40614546,4.743248302,2.266997113,6.008235649,4.537180544
Chr7-28308344,LOC_Os07g47340,2.105557903,4.306324199,2.913800686,1.915431104,1.95432926,0.464058929,0.235753607,0.662487108,1.71512002,2.065837378,7.626193207,0.074897398,10.35661076,9.050928513,14.48488775,6.381516854,1.255151322,13.4594121,5.363116998,5.871435213,10.36529314,7.334625164,3.669831734,3.81872584,11.00780074,4.02819936,27.44392409,16.08626651,14.45961205,10.57267024,4.965691131,10.78508986,10.69117642,15.97845514,12.75778564,17.11293953,15.61721807,11.03517031,13.33758853,12.44463133,5.145931709,10.10445062,10.88470816,7.187553359,7.867109365,5.440202002,8.00811066,1.714266219,7.225272825,4.967573454,7.401978065,7.950807951,7.113476889,8.718403332,7.031332904,81.54307567,98.98566336,6.560768356,40.8577,28.31367556,1.74628977,1.472391784,1.829409658,2.425190783,3.194426362,9.682697452,10.70448072,7.965752344,4.230038539,9.342474482
Chr7-28308620,LOC_Os07g47340,26.343933,27.09069824,18.03690058,25.80593459,5.634761146,27.99615158,9.096348268,16.49138858,18.18114555,37.72525162,16.88108903,16.4541449,15.2229549,12.81853429,16.39844218,0.594792833,2.023264143,0.685848361,0.628445848,0.939305291,0,0,0,0,0,1.537302181,1.816386386,1.261231076,0.030351465,2.36725754,2.583049499,1.876117595,2.131283676,1.813323505,2.776910469,0.719549074,0.100850644,0.329212536,1.232607325,0.363393331,0.291051017,0.587976939,0.24659358,0.189652843,0.145900509,1,1,1,1,1,1.316621802,3.067101208,4.499664813,4.515668494,4.674040804,0.471310352,1.964603609,2.022779426,2.70273238,2.689757138,1.851734262,2.565292937,1.99697562,2.799582432,2.320445879,19,19,19,19,19
Chr7-28309425,LOC_Os07g47340,2.920227996,4.059721032,2.266554778,2.451632288,2.018115934,0.685986225,0.461161408,1.015979652,0.870611298,2.076653341,0.412394577,0.306086505,0.896244472,0.89150461,0.195657898,0.059964735,2.855754215,0.178255873,1.334209434,1.263118336,0,0,0,0,0,1.192218382,1.940597206,0.241816296,0.059361177,1.13608321,0.733839128,2.369804804,1.262586736,1.225322924,1.470487551,0.783817097,1.119862305,0.737273282,0.424195802,2.099954836,2.024261046,1.284230968,1.000984374,0.473901713,1.473799506,0.951772855,0.170323201,0.112402209,0.795045242,0.222248976,0.160935226,1.506333956,0.467665618,1.311325251,1.233188843,0.946503854,4.316461876,19.76398689,17.48878126,8.759894823,0,0,0,0,0,0.575570533,2.615433369,1.561616436,1.229217711,2.907896254
Chr7-28308519,LOC_Os07g47340,155.9515389,122.9460538,124.1932224,193.1083839,174.4556405,156.1074766,149.4365581,138.2513535,145.6698834,182.3923319,145.0612343,170.2962118,134.3235005,154.1145238,165.6010981,87.6137559,71.31150963,75.21469132,66.00262068,56.71342733,107.8707904,112.1990066,92.11376729,105.1980249,91.81554857,108.3526949,143.9504201,120.7717682,83.28408413,127.4775986,143.7812033,133.0413465,129.9775395,126.5798426,121.272479,87.1712273,87.08030407,81.94490732,83.18839502,87.97807004,62.53254595,68.84941051,69.12545701,69.93790181,72.89507023,74.48821766,72.38792961,72.06640859,90.24002482,81.42305235,67.08078479,65.04646159,86.76847037,83.74867924,83.90507268,400.7154166,186.4836584,446.9123981,465.0056277,413.3765786,59.06599316,63.82122043,62.50723638,60.61686329,64.8405201,180.0495164,138.7019747,168.8803561,199.4648584,151.3103513
Chr7-29115764,LOC_Os07g48630,2.332897373,2.234322642,1.678914369,3.233658005,1.992007197,0,0,0,0,0,1.317921051,1.493587855,1.660955206,2.279159077,0.683891055,0.142128271,0.007354674,0.327682868,0.044592876,1.136727116,1.358460424,1.881956924,1.192571286,4.958303868,1.291524896,0.306312073,0.130314902,0.012869572,2.488806937,2.48146629,0.251145137,0.246080227,1.242376344,1.624539215,0.462290163,1,1,1,1,1,1.111608994,0.152478845,0.092301458,0.404580019,1.370736732,0,0,0,0,0,0,0,0,0,0,0.004285868,0.917963821,8.378323609,1.773298849,3.200760255,0,0,0,0,0,0,0,0,0,0
Chr7-29116080,LOC_Os07g48630,48.58763984,49.36168282,39.14741643,45.24207503,45.23668403,11.60984474,36.79646083,22.61600617,35.6238638,6.808962461,126.9325218,97.82858259,108.3843671,115.5138085,125.6399733,192.5198327,202.2888764,203.2467019,238.6216832,182.6620247,502.7856934,484.0255503,587.7175839,595.5993417,679.507147,629.9844275,658.1629639,647.8064195,635.8860745,644.0238343,402.6344992,444.6024803,403.9280964,450.3261629,418.9579138,47.70028597,54.26098544,59.27246828,58.70419497,78.78413043,1088.176897,1298.615677,1246.699564,1332.643103,1167.642542,157.4272126,354.0957909,214.5734732,225.4578437,290.5835378,212.2175491,197.9344716,196.2916187,200.8214994,204.3507731,11.64159004,175.532125,220.6247085,98.4534411,40.19806526,338.6091076,205.6725454,238.7738692,266.6374562,318.5223394,90.96654984,94.77031977,79.48405301,96.60025242,88.25231434
Chr7-29118328,LOC_Os07g48630,0,0,0,0,0,1.210779429,4.219156357,5.996334189,4.090000841,6.343618043,0.556434705,3.039582525,0.45043345,1.450253186,0.226074272,5.334433196,3.687291061,9.287914822,4.093154141,1.027267153,8.384741727,4.423590716,9.695903288,5.674581281,7.563371146,7.705541314,7.32378554,7.487645387,7.717155964,7.638502733,11.1759155,10.46334012,11.97091699,11.25965152,11.18249756,4.522620852,2.608227233,1.767362961,2.986100055,1.124977733,9.922910276,9.553758546,14.60494108,15.85702806,9.833266509,0.984563948,3.851806283,1.877506033,0.583919312,1.475590813,2.338417982,2.694247766,2.408491027,2.276423832,6.644451221,0,0,0,0,0,2.670639841,1.279721482,0.886914362,1.190444001,2.783773755,3.7280007,3.550332938,1.983301775,4.712651424,5.792641805
Chr7-29115869,LOC_Os07g48630,0,0,0,0,0,0,0,0,0,0,0.149239723,0.456519291,0.551637013,0.23301378,0.305668902,1.168345792,0.575597456,0.652000922,0.694621069,1.099878119,0,0,0,0,0,0.05811996,1.013889993,1.301475369,0.377121705,0.678469278,0,0,0,0,0,0.732796812,0.43755988,0.086272379,0.075504877,1.26084076,6.401478476,3.362891296,4.248272686,5.273211926,7.94078399,5.04748725,1.268842265,2.858086767,1.42961958,3.899867052,1.2259921,2.175473618,2.992541079,4.257920624,1.434311148,0,0,0,0,0,1.132209954,2.888410678,4.031751326,1.859110839,0.362451253,0,0,0,0,0
Chr7+29227422,LOC_Os07g48840,16.61522487,21.37254987,25.00526886,9.866143732,8.768945072,1.631967384,1.660079137,4.96393753,0.179674991,1.884549493,0.332442815,0.227224452,0.103763696,0.040119588,0.70965644,9.848011706,8.775521294,8.981385993,9.921110699,9.308170252,6.671483579,12.74287407,2.266617018,1.233441684,9.999091476,5.335201985,14.1123933,4.445448658,7.915692249,9.378238759,4.12830779,3.245749164,3.460928556,1.618995525,5.059245857,12.41203264,11.23135088,8.513102165,9.144500682,14.98862509,7.826564931,6.816087006,6.518887534,7.489522266,6.127200536,9.490558685,9.126303858,12.68340794,9.37694592,10.56747473,23.24019671,18.10319187,18.35825701,19.41586679,20.14642533,13.52986156,17.89431327,9.67123946,26.11821675,18.42917439,8.366142438,7.215166359,8.989657097,10.09742578,7.743629626,5.615222423,5.689534098,0.892998725,0.016854752,6.501274419
Chr7+29227588,LOC_Os07g48840,0.100282612,0.16439173,0.741144054,1.082356752,0.082261813,0,0,0,0,0,1.450672055,0.653134692,0.783593371,1.364660521,1.493489774,3.080608031,4.58156602,2.268923645,2.624730318,0.16029574,2.834185371,4.99432683,2.900970175,3.659139399,0.372647809,0.719369389,2.419246323,0.01268249,0.428497246,1.369137177,0.34230226,0.567321341,1.720027186,0.472463112,1.180263527,4.663245199,6.233624528,1.221049202,4.921263996,6.917395791,2,2,2,2,2,5.196126134,3.933932344,2.263697226,1.815771145,3.702125032,15.00393091,11.74644374,15.9920157,0.292932241,13.60154194,0,0,0,0,0,2.131919989,2.843307337,2.871275779,2.717965942,3.067881921,0,0,0,0,0
Chr7+29228505,LOC_Os07g48840,6.037295612,4.49576322,13.10907228,5.516364312,11.88134546,11.11112066,7.314016034,8.978217483,5.574422648,9.83802631,15.45664413,10.13715482,0.071280394,14.91900609,4.474156504,0,0,0,0,0,5.526794358,9.368434445,7.289998425,8.078024713,8.994818722,1.653116066,3.249716951,4.674042879,3.080977202,4.538744893,6.375900662,6.465569349,6.806603864,6.567120156,6.680441068,1.585528701,1.80489943,1.720078192,2.586739173,1.469279554,1.878297422,1.156573124,1.679504647,1.67131107,0.029207866,3.280399025,4.203679366,4.64718952,5.215920233,5.362018733,27.3319666,1.998975722,13.06932994,14.62560902,16.08914397,9.694945439,15.9637963,9.167887888,22.077769,5.102770937,5.278637427,6.59797658,6.128300034,11.1699834,6.305480964,4.926000736,18.0604463,28.20906713,3.495676089,14.38233947
Chr7+29227665,LOC_Os07g48840,0,0,0,0,0,0.295751606,0.732584395,0.831147689,0.537316956,0.490045605,0,0,0,0,0,2.384429077,2.589857944,0.885984832,1.549631885,0.019548798,0.654493441,3.151197916,3.582412152,1.082701013,1.089197171,0.460670447,1.424285439,0.247851321,0.256381346,0.099711829,0,0,0,0,0,1.381686877,1.616582347,2.105724435,1.466549064,0.385660737,0.708941076,0.109114414,1.298422158,2.088326509,0.904051778,0.17787263,0.887174256,5.54689549,0.120317439,4.791683955,1,1,1,1,1,0.512366309,0.361428433,0.420289383,0.60441383,0.085060154,0.509674515,0.883721296,0.354413319,0.412956842,0.264665201,0,0,0,0,0
Chr7-29292454,LOC_Os07g48960,41.96020544,58.3596866,51.61174994,59.57164243,61.11491373,34.8170299,51.45737241,54.35901387,1.070684045,29.33090939,12.19146713,27.40292866,42.53220319,37.11948697,38.19795972,16.55426935,14.38756104,16.94838198,17.88487906,17.88363156,3.326962928,5.042268786,5.070620323,4.689822118,5.496479525,6.827082471,5.292062121,9.463924439,8.578972899,7.655264408,27.6777859,13.8445417,19.98173983,20.54154304,15.40261207,34.18758016,42.30647793,40.81369382,47.30527409,40.4150572,57.92564237,25.21390957,16.29467088,29.26741099,22.94522915,11.68891263,22.9702754,12.99930675,19.58497883,18.67849458,23.35813159,23.26860364,25.67619083,21.41737675,24.96861802,124.4897659,25.25821027,33.42660493,6.785845968,14.99811636,40.19851708,42.62768027,36.28819447,40.23144175,33.41028577,81.54741651,82.47587477,81.97792109,80.49977515,80.96693613
Chr7-29295224,LOC_Os07g48960,3.11754625,3.842297467,1.463090823,2.38697077,2.779183236,1.524347531,3.470340645,0.650366714,1.438227525,2.058105209,0,0,0,0,0,0.733655962,0.870698649,2.235533051,1.707887246,0.826074886,4.246260489,2.889043403,3.10969968,1.178574021,0.214255212,3.276684563,1.89996158,2.744052649,2.84813843,3.015290634,6.65349557,1.517685289,3.618586357,4.994780052,5.391941518,2.250977279,4.487549948,5.092210891,5.724498164,2.048700908,2,2,2,2,2,1,1,1,1,1,3.382034676,1.302551946,2.279734784,0.640623164,3.14356094,23.88061629,15.49369782,10.66303753,30.08355666,12.02652981,1.87751756,0.756220412,1.426556639,1.74087219,0.432532936,0.309535879,0.434413695,0.400826083,0.894304778,0.455621012
Chr7-29292322,LOC_Os07g48960,70.04713337,108.6125911,156.9357003,37.49552275,44.78576957,83.2805646,71.95778386,75.05407646,52.23501693,66.04869477,54.72944112,43.55624227,41.44495238,56.00204634,53.31681522,31.07448013,31.75286732,18.32223948,14.44183141,28.6941575,5.95447561,3.627243614,5.295514183,10.89542895,3.624389835,18.98617241,17.7320551,17.55147008,20.88567097,20.99683058,32.64653177,28.52219325,28.77515013,22.89805097,35.05927302,90.86393157,74.15558972,73.72972116,78.00425743,88.92390188,53.2949321,51.21727275,34.05699498,45.32813021,47.85807597,34.13588783,24.92457248,46.07300411,37.41914375,31.07995481,22.68154959,24.37617065,24.660353,23.60036193,23.85333353,35.26413733,47.94132365,5.895651201,47.21746447,15.48504345,37.53852187,44.3878797,48.62333009,45.35435518,38.98244642,74.31344187,98.63829728,101.904595,100.1973327,58.069904
Chr8-63845,LOC_Os08g01090,2.898733623,0.341822481,2.853163501,1.759881167,0.986923134,1.52131713,2.535365444,1.79940362,2.237373917,0.580695852,0,0,0,0,0,3.335587301,1.378122097,2.947533103,3.99558771,1.300290167,0,0,0,0,0,1.018957193,2.997246552,0.193652899,0.662564567,1.149717567,1.933744636,2.134857422,1.125125243,0.868653711,1.185247796,2.619324844,1.652796288,2.400638169,0.533523118,1.960201606,0.471275969,0.57162269,0.579644874,0.245001746,0.212476079,21.27338619,18.45903186,5.127603581,22.59141611,22.54184804,11.92909348,7.278650081,13.90580846,6.725413206,5.712123179,1.330126242,1.09199584,0.243539088,0.626226477,0.712218715,3.172380147,3.053283654,1.317486313,2.595837218,4.29781507,0.196497301,2.097874398,0.91331511,0.736083433,0.934193231
Chr8-63628,LOC_Os08g01090,131.290185,141.3416596,8.680513179,219.8414715,54.65464654,49.20232743,59.56127961,82.3250182,86.65541667,89.81698603,119.2725463,69.51174603,227.6582734,75.55287902,248.0495656,307.005154,328.7036357,311.9884845,310.7979691,314.9295574,184.9128919,218.0901661,198.8048004,202.4928398,208.6701715,195.858472,187.2223203,184.4314502,232.9137903,238.1215311,236.1066829,284.2914263,281.3253431,250.3486903,226.1557798,64.11089091,65.91986966,56.40413884,74.69236338,73.98445486,75.50686725,75.23462565,78.88423064,74.46187169,79.00919456,197.7617814,181.875012,215.682913,221.2651921,198.1623315,766.3920287,616.9907268,636.1607325,764.1226225,796.8471087,341.9664248,495.1341032,480.190435,288.2177141,401.3762941,302.28103,420.8131779,301.5939029,372.357075,330.4359506,187.8718677,194.9322771,134.5254985,152.8017823,205.710526
